Título;Extenso;Sessões;Usuários;Novos usuários;Data;Hora
Campeonatos;2023090622;2;2;0;06/09/2023;22
Campeonatos;2023090623;2;2;0;06/09/2023;23
Campeonatos;2023090710;2;1;0;07/09/2023;10
Consultas Especiais;2023090208;2;2;0;02/09/2023;8
Consultas Especiais;2023090211;2;2;0;02/09/2023;11
Consultas Especiais;2023090212;2;2;0;02/09/2023;12
Consultas Especiais;2023090213;2;2;0;02/09/2023;13
Consultas Especiais;2023090217;2;2;0;02/09/2023;17
Consultas Especiais;2023090219;2;2;0;02/09/2023;19
Consultas Especiais;2023090220;2;2;0;02/09/2023;20
Consultas Especiais;2023090300;2;2;0;03/09/2023;0
Consultas Especiais;2023090309;2;2;0;03/09/2023;9
Consultas Especiais;2023090315;2;2;0;03/09/2023;15
Consultas Especiais;2023090317;2;2;0;03/09/2023;17
Consultas Especiais;2023090322;2;2;0;03/09/2023;22
Consultas Especiais;2023090410;2;2;0;04/09/2023;10
Consultas Especiais;2023090411;2;2;0;04/09/2023;11
Consultas Especiais;2023090418;2;2;0;04/09/2023;18
Consultas Especiais;2023090422;2;2;0;04/09/2023;22
Consultas Especiais;2023090511;2;2;0;05/09/2023;11
Consultas Especiais;2023090514;2;2;0;05/09/2023;14
Consultas Especiais;2023090516;2;2;0;05/09/2023;16
Consultas Especiais;2023090610;2;2;0;06/09/2023;10
Consultas Especiais;2023090622;2;2;0;06/09/2023;22
Consultas Especiais;2023090812;2;2;0;08/09/2023;12
Consultas Especiais;2023090813;2;1;0;08/09/2023;13
Consultas Especiais;2023090815;2;2;0;08/09/2023;15
Consultas Especiais;2023090820;2;2;0;08/09/2023;20
Curiosidades e Titulos;2023090522;2;2;0;05/09/2023;22
Engenhao;2023090514;2;2;0;05/09/2023;14
Especiais Adversarios;2023090313;2;2;0;03/09/2023;13
Especiais Adversarios;2023090513;2;2;0;05/09/2023;13
Especiais Adversarios;2023090514;2;2;0;05/09/2023;14
Especiais Jogadores;2023090216;2;2;0;02/09/2023;16
Especiais Jogadores;2023090219;2;2;0;02/09/2023;19
Especiais Jogadores;2023090220;2;2;0;02/09/2023;20
Especiais Jogadores;2023090313;2;2;0;03/09/2023;13
Especiais Jogadores;2023090315;2;2;0;03/09/2023;15
Especiais Jogadores;2023090416;2;2;0;04/09/2023;16
Especiais Jogadores;2023090511;2;2;0;05/09/2023;11
Especiais Jogadores;2023090520;2;2;0;05/09/2023;20
Especiais Jogadores;2023090522;2;2;0;05/09/2023;22
Especiais Jogadores;2023090814;2;2;0;08/09/2023;14
Especiais Jogos;2023090318;2;2;0;03/09/2023;18
Especiais Jogos;2023090511;2;2;0;05/09/2023;11
Especiais Jogos;2023090513;2;2;0;05/09/2023;13
Especiais Jogos;2023090516;2;2;0;05/09/2023;16
Especiais Jogos;2023090812;2;2;0;08/09/2023;12
Estatisticas Fluminense - Principal;2023090307;2;2;0;03/09/2023;7
Estatisticas Fluminense - Principal;2023090402;2;2;0;04/09/2023;2
Estatisticas Fluminense - Principal;2023090409;2;2;1;04/09/2023;9
Estatisticas Fluminense - Principal;2023090414;2;1;0;04/09/2023;14
Estatisticas Fluminense - Principal;2023090420;2;2;0;04/09/2023;20
Estatisticas Fluminense - Principal;2023090423;2;2;0;04/09/2023;23
Estatisticas Fluminense - Principal;2023090507;2;2;0;05/09/2023;7
Estatisticas Fluminense - Principal;2023090509;2;2;1;05/09/2023;9
Estatisticas Fluminense - Principal;2023090523;2;1;1;05/09/2023;23
Estatisticas Fluminense - Principal;2023090600;2;2;1;06/09/2023;0
Estatisticas Fluminense - Principal;2023090608;2;2;0;06/09/2023;8
Estatisticas Fluminense - Principal;2023090610;2;2;0;06/09/2023;10
Estatisticas Fluminense - Principal;2023090612;2;2;1;06/09/2023;12
Estatisticas Fluminense - Principal;2023090616;2;2;1;06/09/2023;16
Estatisticas Fluminense - Principal;2023090617;2;2;0;06/09/2023;17
Estatisticas Fluminense - Principal;2023090716;2;2;0;07/09/2023;16
Estatisticas Fluminense - Principal;2023090717;2;2;1;07/09/2023;17
Estatisticas Fluminense - Principal;2023090718;2;2;0;07/09/2023;18
Estatisticas Fluminense - Principal;2023090810;2;2;1;08/09/2023;10
Estatisticas Fluminense - Principal;2023090818;2;2;2;08/09/2023;18
Estatisticas Fluminense - Principal;2023090821;2;2;0;08/09/2023;21
Estadio x Campeonato;2023090318;2;2;0;03/09/2023;18
Estadios;2023090209;2;2;0;02/09/2023;9
Estadios;2023090514;2;2;0;05/09/2023;14
Flamengo 1 X 1 Fluminense;2023090716;2;2;0;07/09/2023;16
Fluminense 0 X 0 Corinthians;2023090817;2;2;0;08/09/2023;17
Fluminense 1 X 0 A. C. Internacional;2023090615;2;2;0;06/09/2023;15
Fluminense 1 X 0 A. C. Internacional;2023090617;2;2;0;06/09/2023;17
Fluminense 1 X 0 Fortaleza;2023090318;2;2;0;03/09/2023;18
Fluminense 1 X 1 Botafogo;2023090816;2;2;0;08/09/2023;16
Fluminense 1 X 2 Cruzeiro;2023090709;2;1;0;07/09/2023;9
Fluminense 2 X 0 Fortaleza;2023090219;2;2;0;02/09/2023;19
Fluminense 2 X 0 Fortaleza;2023090313;2;2;0;03/09/2023;13
Fluminense 3 X 1 Paysandu Cricket;2023090415;2;2;0;04/09/2023;15
Fluminense 3 X 1 Paysandu Cricket;2023090416;2;2;0;04/09/2023;16
Fluminense 3 X 1 Paysandu Cricket;2023090417;2;2;0;04/09/2023;17
Fluminense 5 X 0 A. A. Internacional;2023090217;2;2;0;02/09/2023;17
Fluminense x Avai-SC;2023090417;2;1;0;04/09/2023;17
Fluminense x Flamengo-RJ;2023090318;2;2;0;03/09/2023;18
Fluminense x Fortaleza-CE;2023090209;2;2;0;02/09/2023;9
Fluminense x Fortaleza-CE;2023090219;2;2;0;02/09/2023;19
Fluminense x Fortaleza-CE;2023090222;2;2;0;02/09/2023;22
Fluminense x Fortaleza-CE;2023090314;2;1;0;03/09/2023;14
Fluminense x Fortaleza-CE;2023090316;2;2;0;03/09/2023;16
Fluminense x Fortaleza-CE;2023090415;2;2;0;04/09/2023;15
Fluminense x Olimpia-Paraguai;2023090311;2;1;0;03/09/2023;11
Fluminense x River Plate-Argentina;2023090316;2;1;0;03/09/2023;16
Fluminense x Vasco-RJ;2023090517;2;2;0;05/09/2023;17
General Severiano;2023090423;2;1;0;04/09/2023;23
Graficos;2023090220;2;2;0;02/09/2023;20
Graficos;2023090315;2;2;0;03/09/2023;15
Informacoes Gerais;2023090417;2;1;0;04/09/2023;17
Informacoes Gerais;2023090522;2;2;0;05/09/2023;22
Jhon Arias 2023;2023090216;2;2;0;02/09/2023;16
Jhon Arias 2023;2023090613;2;2;0;06/09/2023;13
Jogador;2023090200;2;2;1;02/09/2023;0
Jogador;2023090212;2;2;0;02/09/2023;12
Jogador;2023090213;2;2;0;02/09/2023;13
Jogador;2023090217;2;2;0;02/09/2023;17
Jogador;2023090219;2;2;0;02/09/2023;19
Jogador;2023090309;2;2;0;03/09/2023;9
Jogador;2023090310;2;2;0;03/09/2023;10
Jogador;2023090315;2;2;0;03/09/2023;15
Jogador;2023090318;2;2;0;03/09/2023;18
Jogador;2023090320;2;2;0;03/09/2023;20
Jogador;2023090417;2;2;0;04/09/2023;17
Jogador;2023090511;2;2;0;05/09/2023;11
Jogador;2023090513;2;2;0;05/09/2023;13
Jogador;2023090514;2;2;0;05/09/2023;14
Jogador;2023090515;2;2;0;05/09/2023;15
Jogador;2023090517;2;2;0;05/09/2023;17
Jogador;2023090520;2;2;0;05/09/2023;20
Jogador;2023090522;2;2;0;05/09/2023;22
Jogador;2023090523;2;2;0;05/09/2023;23
Jogador;2023090609;2;2;0;06/09/2023;9
Jogador;2023090617;2;2;0;06/09/2023;17
Jogador;2023090618;2;2;0;06/09/2023;18
Jogador;2023090621;2;2;0;06/09/2023;21
Jogador;2023090713;2;1;1;07/09/2023;13
Jogador;2023090715;2;2;0;07/09/2023;15
Jogador;2023090719;2;2;0;07/09/2023;19
Jogador;2023090720;2;2;0;07/09/2023;20
Jogador;2023090722;2;2;0;07/09/2023;22
Jogador;2023090809;2;2;0;08/09/2023;9
Jogador;2023090817;2;2;0;08/09/2023;17
Jogador;2023090818;2;2;0;08/09/2023;18
Jogador;2023090820;2;2;0;08/09/2023;20
Jogador;2023090822;2;2;0;08/09/2023;22
Jogo;2023090212;2;1;0;02/09/2023;12
Jogo;2023090215;2;2;0;02/09/2023;15
Jogo;2023090217;2;2;0;02/09/2023;17
Jogo;2023090311;2;2;0;03/09/2023;11
Jogo;2023090314;2;2;0;03/09/2023;14
Jogo;2023090321;2;2;0;03/09/2023;21
Jogo;2023090411;2;2;0;04/09/2023;11
Jogo;2023090412;2;2;0;04/09/2023;12
Jogo;2023090414;2;1;0;04/09/2023;14
Jogo;2023090415;2;2;0;04/09/2023;15
Jogo;2023090416;2;2;0;04/09/2023;16
Jogo;2023090517;2;2;0;05/09/2023;17
Jogo;2023090520;2;2;0;05/09/2023;20
Jogo;2023090709;2;1;0;07/09/2023;9
Jogo;2023090712;2;2;0;07/09/2023;12
Jogo;2023090714;2;2;0;07/09/2023;14
Jogo;2023090715;2;2;0;07/09/2023;15
Jogo;2023090810;2;2;0;08/09/2023;10
Jogo;2023090816;2;2;0;08/09/2023;16
Jogos Inesqueciveis;2023090320;2;1;0;03/09/2023;20
John Kennedy 2023;2023090314;2;2;0;03/09/2023;14
Leandro Caju 1999;2023090815;2;2;2;08/09/2023;15
Linhares 1 X 1 Fluminense;2023090321;2;1;0;03/09/2023;21
Maiores Artilheiros;2023090315;2;2;0;03/09/2023;15
Maiores Artilheiros;2023090522;2;2;0;05/09/2023;22
Mais jogos em Campeonato;2023090318;2;2;0;03/09/2023;18
Mais jogos no elenco atual;2023090318;2;2;0;03/09/2023;18
Paulistano 1 X 2 Fluminense;2023090812;2;2;0;08/09/2023;12
Ranking de Assistencias;2023090216;2;2;0;02/09/2023;16
Ranking de Assistencias em 2023;2023090216;2;2;0;02/09/2023;16
Raphael Claus;2023090518;2;2;0;05/09/2023;18
Raulino de Oliveira - Brasileiro;2023090318;2;2;0;03/09/2023;18
S. C. Internacional 0 X 0 Fluminense;2023090320;2;1;0;03/09/2023;20
S. C. Internacional 0 X 0 Fluminense;2023090812;2;2;0;08/09/2023;12
Sao Paulo Athletic 0 X 3 Fluminense;2023090812;2;2;0;08/09/2023;12
Tec - Fernando Diniz;2023090320;2;2;0;03/09/2023;20
Tele 1961;2023090212;2;1;0;02/09/2023;12
Tiradentes 1 X 0 Fluminense;2023090815;2;1;0;08/09/2023;15
Todas as camisas;2023090315;2;2;1;03/09/2023;15
Todos os Jogos contra Fortaleza-CE;2023090422;2;1;0;04/09/2023;22
Todos os Jogos do Juan;2023090221;2;1;0;02/09/2023;21
Todos os Jogos no(a) Rua Bariri;2023090713;2;2;2;07/09/2023;13
Tecnico;2023090219;2;2;0;02/09/2023;19
Tecnico;2023090413;2;2;0;04/09/2023;13
Tecnico;2023090613;2;2;0;06/09/2023;13
Vasco - Engenhao;2023090513;2;2;0;05/09/2023;13
Vasco - Engenhao;2023090514;2;2;0;05/09/2023;14
Welington 1998;2023090819;2;1;0;08/09/2023;19
Arbitros;2023090220;2;2;0;02/09/2023;20
Arbitros;2023090316;2;2;0;03/09/2023;16
Arbitros;2023090318;2;2;0;03/09/2023;18
Italo Del Cima;2023090822;2;2;2;08/09/2023;22
Ultimos 2574 jogos como Mandante;2023090511;2;2;0;05/09/2023;11
Ultimos 5978 jogos;2023090812;2;2;0;08/09/2023;12
Ultimos 5978 jogos;2023090813;2;1;0;08/09/2023;13
Ultimos Jogos;2023090511;2;2;0;05/09/2023;11
Ultimos Jogos;2023090812;2;2;0;08/09/2023;12
(not set);2023090319;1;1;0;03/09/2023;19
(not set);2023090411;1;1;0;04/09/2023;11
(not set);2023090520;1;1;0;05/09/2023;20
(not set);2023090610;1;1;0;06/09/2023;10
(not set);2023090712;1;1;0;07/09/2023;12
(not set);2023090812;1;1;0;08/09/2023;12
(not set);2023090813;1;1;0;08/09/2023;13
1 Âª passagem de Marcao;2023090412;1;1;0;04/09/2023;12
2 Âª passagem de Marcao;2023090412;1;1;0;04/09/2023;12
20 Maiores Artilheiros Anuais;2023090211;1;1;0;02/09/2023;11
3 Âª passagem de Marcao;2023090412;1;1;0;04/09/2023;12
3 Âª passagem de Marcao;2023090418;1;1;0;04/09/2023;18
30 Estadios onde mais jogamos;2023090212;1;1;0;02/09/2023;12
30 Estadios onde mais jogamos;2023090307;1;1;0;03/09/2023;7
30 Estadios onde mais jogamos;2023090318;1;1;0;03/09/2023;18
30 Estadios onde mais jogamos;2023090401;1;1;0;04/09/2023;1
30 Estadios onde mais jogamos;2023090409;1;1;0;04/09/2023;9
30 Estadios onde mais jogamos;2023090410;1;1;0;04/09/2023;10
30 Estadios onde mais jogamos;2023090416;1;1;0;04/09/2023;16
30 Estadios onde mais jogamos;2023090421;1;1;0;04/09/2023;21
30 Estadios onde mais jogamos;2023090422;1;1;0;04/09/2023;22
30 Estadios onde mais jogamos;2023090500;1;1;0;05/09/2023;0
30 Estadios onde mais jogamos;2023090516;1;1;0;05/09/2023;16
30 Arbitros que mais apitaram;2023090309;1;1;0;03/09/2023;9
ABC 1 X 2 Fluminense;2023090217;1;1;0;02/09/2023;17
ABC 1 X 2 Fluminense;2023090609;1;1;0;06/09/2023;9
ABC 1 X 2 Fluminense;2023090715;1;1;0;07/09/2023;15
ABC 1 X 2 Fluminense;2023090816;1;1;0;08/09/2023;16
Abel - Adriano Magrao 2007;2023090520;1;1;0;05/09/2023;20
Abel - Fred 2022;2023090520;1;1;0;05/09/2023;20
Abel Hernandez 2021;2023090219;1;1;0;02/09/2023;19
Abel Hernandez 2021;2023090719;1;1;1;07/09/2023;19
Acrob 0 X 7 Fluminense;2023090716;1;1;0;07/09/2023;16
Adeilson 2010;2023090504;1;1;0;05/09/2023;4
Ademilson 2003;2023090314;1;1;0;03/09/2023;14
Adilson 1945;2023090522;1;1;0;05/09/2023;22
Adilson 1973;2023090522;1;1;0;05/09/2023;22
Adilson 1973;2023090614;1;0;0;06/09/2023;14
Adriano Magrao 2007;2023090318;1;1;0;03/09/2023;18
Adversario;2023090319;1;1;0;03/09/2023;19
Adversario por ano;2023090520;1;1;0;05/09/2023;20
Adversario por cor;2023090319;1;1;0;03/09/2023;19
Adversario x Campeonato;2023090209;1;1;0;02/09/2023;9
Adversario x Campeonato;2023090313;1;1;0;03/09/2023;13
Adversario x Campeonato;2023090318;1;1;0;03/09/2023;18
Adversario x Campeonato;2023090408;1;1;0;04/09/2023;8
Adversario x Campeonato;2023090507;1;1;0;05/09/2023;7
Adversario x Campeonato;2023090514;1;1;0;05/09/2023;14
Adversario x Campeonato;2023090516;1;1;0;05/09/2023;16
Adversario x Campeonato;2023090613;1;1;0;06/09/2023;13
Adversario x Campeonato;2023090820;1;1;0;08/09/2023;20
Adversario x Campeonato x Estadio;2023090507;1;1;0;05/09/2023;7
Adversario x Campeonato x Estadio;2023090613;1;1;0;06/09/2023;13
Adversario x Estadio;2023090215;1;1;0;02/09/2023;15
Adversario x Estadio;2023090307;1;1;0;03/09/2023;7
Adversario x Estadio;2023090313;1;1;0;03/09/2023;13
Adversario x Estadio;2023090318;1;1;0;03/09/2023;18
Adversario x Estadio;2023090402;1;1;0;04/09/2023;2
Adversario x Estadio;2023090418;1;1;0;04/09/2023;18
Adversario x Estadio;2023090419;1;1;0;04/09/2023;19
Adversario x Estadio;2023090507;1;1;0;05/09/2023;7
Adversario x Estadio;2023090514;1;1;0;05/09/2023;14
Adversario x Estadio;2023090522;1;1;0;05/09/2023;22
Adversario x Estadio;2023090610;1;1;0;06/09/2023;10
Adversario x Estadio;2023090611;1;1;0;06/09/2023;11
Adversario x Estadio;2023090613;1;1;0;06/09/2023;13
Adversario x Jogador;2023090220;1;1;0;02/09/2023;20
Adversario x Jogador;2023090503;1;1;0;05/09/2023;3
Adversario x Tecnico;2023090320;1;1;0;03/09/2023;20
Adversarios;2023090201;1;1;0;02/09/2023;1
Adversarios;2023090213;1;1;0;02/09/2023;13
Adversarios;2023090214;1;1;0;02/09/2023;14
Adversarios;2023090221;1;1;0;02/09/2023;21
Adversarios;2023090223;1;0;0;02/09/2023;23
Adversarios;2023090303;1;1;0;03/09/2023;3
Adversarios;2023090304;1;1;1;03/09/2023;4
Adversarios;2023090307;1;1;0;03/09/2023;7
Adversarios;2023090308;1;1;0;03/09/2023;8
Adversarios;2023090309;1;1;0;03/09/2023;9
Adversarios;2023090311;1;1;0;03/09/2023;11
Adversarios;2023090312;1;1;0;03/09/2023;12
Adversarios;2023090314;1;1;0;03/09/2023;14
Adversarios;2023090322;1;1;0;03/09/2023;22
Adversarios;2023090400;1;1;1;04/09/2023;0
Adversarios;2023090401;1;1;0;04/09/2023;1
Adversarios;2023090402;1;1;0;04/09/2023;2
Adversarios;2023090408;1;1;0;04/09/2023;8
Adversarios;2023090411;1;1;0;04/09/2023;11
Adversarios;2023090418;1;1;0;04/09/2023;18
Adversarios;2023090420;1;1;0;04/09/2023;20
Adversarios;2023090422;1;1;0;04/09/2023;22
Adversarios;2023090500;1;1;1;05/09/2023;0
Adversarios;2023090502;1;1;0;05/09/2023;2
Adversarios;2023090503;1;1;0;05/09/2023;3
Adversarios;2023090507;1;1;0;05/09/2023;7
Adversarios;2023090509;1;1;0;05/09/2023;9
Adversarios;2023090513;1;1;0;05/09/2023;13
Adversarios;2023090520;1;1;0;05/09/2023;20
Adversarios;2023090603;1;1;0;06/09/2023;3
Adversarios;2023090609;1;1;0;06/09/2023;9
Adversarios;2023090614;1;1;0;06/09/2023;14
Adversarios;2023090615;1;1;0;06/09/2023;15
Adversarios;2023090618;1;1;0;06/09/2023;18
Adversarios;2023090619;1;1;0;06/09/2023;19
Adversarios;2023090622;1;1;1;06/09/2023;22
Adversarios;2023090623;1;1;0;06/09/2023;23
Adversarios;2023090700;1;1;1;07/09/2023;0
Adversarios;2023090705;1;1;0;07/09/2023;5
Adversarios;2023090709;1;1;0;07/09/2023;9
Adversarios;2023090710;1;1;0;07/09/2023;10
Adversarios;2023090712;1;1;0;07/09/2023;12
Adversarios;2023090713;1;1;0;07/09/2023;13
Adversarios;2023090715;1;1;1;07/09/2023;15
Adversarios;2023090716;1;1;0;07/09/2023;16
Adversarios;2023090717;1;1;0;07/09/2023;17
Adversarios;2023090719;1;1;0;07/09/2023;19
Adversarios;2023090723;1;1;0;07/09/2023;23
Adversarios;2023090812;1;1;0;08/09/2023;12
Adversarios;2023090813;1;1;0;08/09/2023;13
Adversarios;2023090814;1;1;0;08/09/2023;14
Adversarios;2023090816;1;1;0;08/09/2023;16
Adversarios;2023090817;1;1;0;08/09/2023;17
Adversarios;2023090823;1;1;0;08/09/2023;23
Adversarios - quadricolores;2023090319;1;1;0;03/09/2023;19
Afonsinho 1946;2023090616;1;1;0;06/09/2023;16
Agnaldo Liz 2001;2023090507;1;1;1;05/09/2023;7
Ailton 2014;2023090714;1;1;0;07/09/2023;14
Al Ahli Saudi 2 X 3 Fluminense;2023090815;1;1;0;08/09/2023;15
Al Shabab 2 X 2 Fluminense;2023090815;1;1;0;08/09/2023;15
Alan 2023;2023090814;1;1;0;08/09/2023;14
Aldo 1987;2023090815;1;1;0;08/09/2023;15
Alex 2018;2023090714;1;1;0;07/09/2023;14
Alexandre Seixas 1996;2023090315;1;1;1;03/09/2023;15
Alexsander 2023;2023090314;1;1;0;03/09/2023;14
Alexsander 2023;2023090315;1;1;0;03/09/2023;15
Alexsander 2023;2023090407;1;1;0;04/09/2023;7
Alexsander 2023;2023090416;1;1;0;04/09/2023;16
Alexsander 2023;2023090418;1;1;0;04/09/2023;18
Alexsander 2023;2023090419;1;1;0;04/09/2023;19
Alexsander 2023;2023090420;1;1;0;04/09/2023;20
Alexsander 2023;2023090421;1;1;0;04/09/2023;21
Alexsander 2023;2023090511;1;1;0;05/09/2023;11
Alfinete 1994;2023090420;1;1;0;04/09/2023;20
Alianza Atletico 2 X 2 Fluminense;2023090711;1;1;0;07/09/2023;11
Ale 1995;2023090216;1;1;0;02/09/2023;16
Ale 1995;2023090714;1;1;0;07/09/2023;14
Amarelos do Antonio Carlos - 2015;2023090714;1;1;0;07/09/2023;14
Amarelos do Diogo Barbosa - 2023;2023090417;1;1;0;04/09/2023;17
Amarelos do Samuel Xavier - 2023;2023090407;1;1;0;04/09/2023;7
Americano 0 X 0 Fluminense;2023090716;1;1;0;07/09/2023;16
Americano 0 X 1 Fluminense;2023090715;1;1;0;07/09/2023;15
Americano 0 X 1 Fluminense;2023090716;1;1;0;07/09/2023;16
Americano 0 X 1 Fluminense;2023090815;1;1;0;08/09/2023;15
Americano 0 X 1 Fluminense;2023090816;1;1;0;08/09/2023;16
Americano 0 X 1 Fluminense;2023090817;1;1;0;08/09/2023;17
Americano 1 X 0 Fluminense;2023090716;1;1;0;07/09/2023;16
Americano 1 X 5 Fluminense;2023090716;1;1;0;07/09/2023;16
Americano 2 X 1 Fluminense;2023090716;1;1;0;07/09/2023;16
Amistoso 2004;2023090419;1;1;0;04/09/2023;19
Amistoso 2010;2023090419;1;1;0;04/09/2023;19
Amistoso 2010;2023090810;1;1;0;08/09/2023;10
Amistoso 2020;2023090419;1;1;0;04/09/2023;19
Amistoso 2020;2023090810;1;1;0;08/09/2023;10
Amistoso Interestadual 1962;2023090212;1;1;0;02/09/2023;12
Amistoso Internacional;2023090419;1;1;0;04/09/2023;19
Amistoso Internacional 1986;2023090316;1;1;0;03/09/2023;16
Amoroso 1968;2023090618;1;1;0;06/09/2023;18
America 0 X 0 Fluminense;2023090815;1;1;0;08/09/2023;15
America 0 X 2 Fluminense;2023090814;1;1;0;08/09/2023;14
America 0 X 2 Fluminense;2023090815;1;1;0;08/09/2023;15
America 1 X 0 Fluminense;2023090715;1;1;0;07/09/2023;15
America 1 X 0 Fluminense;2023090816;1;1;0;08/09/2023;16
America 2 X 0 Fluminense;2023090716;1;1;0;07/09/2023;16
America 2 X 2 Fluminense;2023090622;1;1;0;06/09/2023;22
America 3 X 1 Fluminense;2023090815;1;1;0;08/09/2023;15
America MG 0 X 0 Fluminense;2023090817;1;1;0;08/09/2023;17
America MG 0 X 1 Fluminense;2023090600;1;1;0;06/09/2023;0
America MG 0 X 3 Fluminense;2023090402;1;1;1;04/09/2023;2
America MG 1 X 0 Fluminense;2023090600;1;1;0;06/09/2023;0
America MG 1 X 0 Fluminense;2023090611;1;1;0;06/09/2023;11
America RN 0 X 3 Fluminense;2023090600;1;1;0;06/09/2023;0
America RN 1 X 0 Fluminense;2023090422;1;1;0;04/09/2023;22
Anapolina 3 X 1 Fluminense;2023090318;1;1;1;03/09/2023;18
Anapolina 3 X 1 Fluminense;2023090815;1;1;0;08/09/2023;15
Andarai 2 X 7 Fluminense;2023090817;1;1;0;08/09/2023;17
Andarai 2 X 7 Fluminense;2023090818;1;1;0;08/09/2023;18
Anderson - 15;2023090714;1;1;0;07/09/2023;14
Anderson 1992;2023090516;1;1;0;05/09/2023;16
Anderson 1992;2023090618;1;1;0;06/09/2023;18
Anderson 2013;2023090714;1;1;0;07/09/2023;14
Anderson Daronco;2023090518;1;1;0;05/09/2023;18
Anderson Daronco;2023090618;1;1;0;06/09/2023;18
Anderson Daronco;2023090619;1;1;0;06/09/2023;19
Andjel 2001;2023090615;1;1;0;06/09/2023;15
Andjel 2001;2023090814;1;1;0;08/09/2023;14
Andrei 2002;2023090719;1;1;0;07/09/2023;19
Andres Matonte;2023090317;1;1;0;03/09/2023;17
Andrezinho 2003;2023090719;1;1;0;07/09/2023;19
Andre 2023;2023090216;1;0;0;02/09/2023;16
Andre 2023;2023090314;1;1;0;03/09/2023;14
Andre 2023;2023090416;1;1;0;04/09/2023;16
Andre 2023;2023090613;1;1;0;06/09/2023;13
Andre 2023;2023090722;1;1;0;07/09/2023;22
Andre Lima 2010;2023090714;1;1;0;07/09/2023;14
Andre Luis 2011;2023090714;1;1;0;07/09/2023;14
Andre Luiz Bento;2023090320;1;1;0;03/09/2023;20
Andre Miquimba 1997;2023090719;1;1;1;07/09/2023;19
Andre Moritz 2007;2023090719;1;1;0;07/09/2023;19
Angenor 1932;2023090719;1;1;0;07/09/2023;19
Anito 1943;2023090719;1;1;0;07/09/2023;19
Ano 1902;2023090300;1;1;0;03/09/2023;0
Ano 2006;2023090522;1;1;0;05/09/2023;22
Ano 2009;2023090522;1;1;0;05/09/2023;22
Ano 2022;2023090417;1;1;0;04/09/2023;17
Ano 2023;2023090203;1;1;0;02/09/2023;3
Ano 2023;2023090319;1;1;0;03/09/2023;19
Ano 2023;2023090417;1;1;0;04/09/2023;17
Ano 2023;2023090509;1;1;0;05/09/2023;9
Ano a ano;2023090203;1;1;0;02/09/2023;3
Ano a ano;2023090300;1;1;0;03/09/2023;0
Ano a ano;2023090319;1;1;0;03/09/2023;19
Ano a ano;2023090417;1;1;0;04/09/2023;17
Ano a ano;2023090509;1;1;0;05/09/2023;9
Ano a ano;2023090522;1;1;0;05/09/2023;22
Ano a ano;2023090815;1;1;0;08/09/2023;15
Antonio Accioly;2023090811;1;1;0;08/09/2023;11
Antunes 1966;2023090313;1;1;0;03/09/2023;13
Antunes 1966;2023090714;1;1;0;07/09/2023;14
Antonio Carlos - 2;2023090714;1;1;0;07/09/2023;14
Antonio Carlos 2015;2023090714;1;1;0;07/09/2023;14
Antonio Rene do Amaral;2023090515;1;1;0;05/09/2023;15
Aproveitamento Tecnicos;2023090322;1;1;0;03/09/2023;22
Aproveitamento Tecnicos no;2023090408;1;1;0;04/09/2023;8
Aproveitamento Tecnicos no;2023090610;1;1;0;06/09/2023;10
Aproveitamento Arbitros;2023090809;1;1;0;08/09/2023;9
Arena das Dunas;2023090613;1;1;0;06/09/2023;13
Argentinos Juniors 1 X 0 Fluminense;2023090716;1;1;0;07/09/2023;16
Argentinos Juniors 1 X 1 Fluminense;2023090209;1;1;0;02/09/2023;9
Argentinos Juniors 1 X 1 Fluminense;2023090610;1;1;0;06/09/2023;10
Arnaldo Samaniego;2023090319;1;1;0;03/09/2023;19
Aroldo 1948;2023090220;1;1;1;02/09/2023;20
Arouca 2008;2023090416;1;1;0;04/09/2023;16
Arthur 2023;2023090422;1;1;0;04/09/2023;22
Artilharia Media;2023090819;1;1;0;08/09/2023;19
Artilharia com Tecnico;2023090320;1;1;0;03/09/2023;20
Artilharia com Tecnico;2023090408;1;1;0;04/09/2023;8
Artilheiros Anuais;2023090214;1;1;0;02/09/2023;14
Artilheiros Anuais;2023090509;1;1;0;05/09/2023;9
Artilheiros Anuais;2023090522;1;1;0;05/09/2023;22
Artilheiros Anuais;2023090605;1;1;0;06/09/2023;5
Artilheiros Estrangeiros;2023090211;1;1;0;02/09/2023;11
Artilheiros Estrangeiros;2023090312;1;1;0;03/09/2023;12
Artilheiros Estrangeiros;2023090318;1;1;0;03/09/2023;18
Artilheiros Estrangeiros;2023090422;1;1;0;04/09/2023;22
Artilheiros Estrangeiros;2023090503;1;1;0;05/09/2023;3
Artilheiros Estrangeiros;2023090814;1;1;0;08/09/2023;14
Artilheiros Estrangeiros por ano;2023090814;1;1;0;08/09/2023;14
