Cidade;Data;Usuarios;Novos usuarios;Total;DT
Viana;20231022;1;1;1;22/10/2023
Vicosa;20231022;1;1;1;22/10/2023
Vila Velha;20231018;1;1;1;18/10/2023
Vitoria;20231018;1;0;4;18/10/2023
Volta Redonda;20231018;1;0;1;18/10/2023
Volta Redonda;20231019;1;0;1;19/10/2023
Volta Redonda;20231020;1;1;1;20/10/2023
Waterloo;20231019;1;1;1;19/10/2023
Xangri-la;20231019;1;0;1;19/10/2023
Campinas;20231021;0;0;0;21/10/2023
Campo Grande;20231022;0;0;0;22/10/2023
Goiania;20231019;0;0;0;19/10/2023
Goiania;20231020;0;0;0;20/10/2023
Nova Friburgo;20231021;0;0;0;21/10/2023
Rio das Ostras;20231016;0;0;0;16/10/2023
Salvador;20231021;0;0;0;21/10/2023
Rio de Janeiro;20231025;83;42;99;25/10/2023
Rio de Janeiro;20231028;52;30;39;28/10/2023
Rio de Janeiro;20231026;47;17;53;26/10/2023
Rio de Janeiro;20231023;38;15;51;23/10/2023
Rio de Janeiro;20231027;36;15;38;27/10/2023
Rio de Janeiro;20231024;35;14;35;24/10/2023
Fortaleza;20231028;32;32;16;28/10/2023
(not set);20231028;22;22;11;28/10/2023
Rio de Janeiro;20231029;21;11;2;29/10/2023
(not set);20231025;17;13;13;25/10/2023
Fortaleza;20231027;12;12;9;27/10/2023
Sao Paulo;20231028;12;11;8;28/10/2023
Niteroi;20231025;9;4;9;25/10/2023
(not set);20231023;8;7;4;23/10/2023
(not set);20231024;8;6;5;24/10/2023
(not set);20231027;7;5;5;27/10/2023
Fortaleza;20231026;7;6;5;26/10/2023
Sao Paulo;20231026;7;3;6;26/10/2023
(not set);20231029;6;6;1;29/10/2023
(not set);20231026;6;5;4;26/10/2023
Sao Paulo;20231023;6;4;4;23/10/2023
Sao Paulo;20231025;6;3;4;25/10/2023
Brasilia;20231023;5;3;3;23/10/2023
Brasilia;20231025;5;2;5;25/10/2023
Brasilia;20231026;5;3;3;26/10/2023
Brasilia;20231028;5;4;3;28/10/2023
Brasilia;20231027;4;3;4;27/10/2023
Fortaleza;20231023;4;4;2;23/10/2023
Fortaleza;20231025;4;4;3;25/10/2023
Maracanau;20231028;4;3;3;28/10/2023
Niteroi;20231024;4;1;2;24/10/2023
Niteroi;20231026;4;1;4;26/10/2023
Niteroi;20231027;4;2;5;27/10/2023
Niteroi;20231028;4;3;4;28/10/2023
Sao Paulo;20231027;4;3;4;27/10/2023
Belo Horizonte;20231025;3;1;3;25/10/2023
Columbus;20231028;3;3;0;28/10/2023
Manaus;20231028;3;3;1;28/10/2023
Niteroi;20231029;3;1;0;29/10/2023
Nova Iguacu;20231025;3;2;3;25/10/2023
Queimados;20231023;3;3;4;23/10/2023
Sao Goncalo;20231027;3;1;3;27/10/2023
Vila Velha;20231025;3;1;4;25/10/2023
Vitoria;20231025;3;1;5;25/10/2023
Belem;20231026;2;0;3;26/10/2023
Belo Horizonte;20231027;2;1;2;27/10/2023
Belo Horizonte;20231028;2;1;1;28/10/2023
Brasilia;20231024;2;1;2;24/10/2023
Brasilia;20231029;2;2;1;29/10/2023
Campo Grande;20231025;2;0;2;25/10/2023
Campos dos Goytacazes;20231028;2;2;0;28/10/2023
Cascavel;20231028;2;2;1;28/10/2023
Caucaia;20231028;2;1;2;28/10/2023
Coffeyville;20231023;2;2;0;23/10/2023
Cuiaba;20231024;2;2;2;24/10/2023
Duque de Caxias;20231025;2;0;3;25/10/2023
Duque de Caxias;20231028;2;1;1;28/10/2023
Feira de Santana;20231023;2;2;2;23/10/2023
Florianopolis;20231023;2;2;2;23/10/2023
Florianopolis;20231026;2;2;1;26/10/2023
Fortaleza;20231024;2;1;2;24/10/2023
Fortaleza;20231029;2;2;0;29/10/2023
Goiania;20231025;2;1;0;25/10/2023
Goiania;20231027;2;0;3;27/10/2023
Joinville;20231028;2;2;1;28/10/2023
Juiz de Fora;20231023;2;0;2;23/10/2023
Juiz de Fora;20231026;2;0;2;26/10/2023
Maceio;20231026;2;1;5;26/10/2023
Maceio;20231027;2;0;4;27/10/2023
Maceio;20231028;2;0;7;28/10/2023
Manaus;20231025;2;1;4;25/10/2023
Manaus;20231026;2;1;3;26/10/2023
Manaus;20231027;2;1;3;27/10/2023
Marica;20231025;2;2;2;25/10/2023
Niteroi;20231023;2;0;2;23/10/2023
Nova Iguacu;20231023;2;2;2;23/10/2023
Osasco;20231024;2;2;2;24/10/2023
Paracambi;20231028;2;1;1;28/10/2023
Paracambi;20231029;2;2;0;29/10/2023
Petropolis;20231023;2;0;2;23/10/2023
Porto Alegre;20231023;2;2;2;23/10/2023
Porto Alegre;20231026;2;2;2;26/10/2023
Rio Bonito;20231027;2;1;2;27/10/2023
Salvador;20231028;2;2;1;28/10/2023
Santos;20231028;2;2;1;28/10/2023
Sao Goncalo;20231023;2;0;3;23/10/2023
Sao Goncalo;20231029;2;2;1;29/10/2023
Sao Paulo;20231024;2;2;1;24/10/2023
Sao Paulo;20231029;2;2;0;29/10/2023
Serra;20231023;2;1;6;23/10/2023
Teresina;20231023;2;1;1;23/10/2023
Teresina;20231029;2;1;0;29/10/2023
Teresopolis;20231026;2;2;2;26/10/2023
Vila Velha;20231026;2;2;1;26/10/2023
Vitoria;20231027;2;2;2;27/10/2023
Vitoria;20231029;2;1;1;29/10/2023
Volta Redonda;20231025;2;2;2;25/10/2023
92364;20231025;1;1;1;25/10/2023
Acailandia;20231028;1;1;0;28/10/2023
Amadora;20231026;1;0;1;26/10/2023
Amadora;20231029;1;0;0;29/10/2023
Aquiraz;20231026;1;1;0;26/10/2023
Aquiraz;20231028;1;1;0;28/10/2023
Aracaju;20231024;1;1;1;24/10/2023
Aracati;20231028;1;1;0;28/10/2023
Araruama;20231024;1;1;1;24/10/2023
Arcoverde;20231027;1;1;1;27/10/2023
Armacao dos Buzios;20231025;1;1;1;25/10/2023
Arraial do Cabo;20231029;1;0;0;29/10/2023
Atlanta;20231025;1;1;0;25/10/2023
Barra do Pirai;20231023;1;1;1;23/10/2023
Barra do Pirai;20231028;1;1;1;28/10/2023
Barreiras;20231025;1;0;1;25/10/2023
Barueri;20231029;1;0;0;29/10/2023
Bauru;20231023;1;0;1;23/10/2023
Belem;20231024;1;1;1;24/10/2023
Belem;20231028;1;1;1;28/10/2023
Belo Horizonte;20231023;1;1;1;23/10/2023
Belo Horizonte;20231026;1;1;1;26/10/2023
Belo Horizonte;20231029;1;1;1;29/10/2023
Betim;20231027;1;1;1;27/10/2023
Blumenau;20231026;1;1;1;26/10/2023
Boardman;20231024;1;1;0;24/10/2023
Bologna;20231029;1;1;0;29/10/2023
Bom Jesus do Itabapoana;20231025;1;1;1;25/10/2023
Borna;20231023;1;1;1;23/10/2023
Brumado;20231023;1;1;0;23/10/2023
Butia;20231027;1;1;1;27/10/2023
Cabo Frio;20231029;1;1;0;29/10/2023
Cachoeirinha;20231025;1;1;1;25/10/2023
Cajazeiras;20231028;1;1;0;28/10/2023
Camaqua;20231028;1;0;0;28/10/2023
Campina Grande;20231029;1;1;0;29/10/2023
Campo Grande;20231023;1;0;1;23/10/2023
Campo Grande;20231024;1;0;1;24/10/2023
Campo Grande;20231026;1;0;1;26/10/2023
Campo Grande;20231027;1;0;1;27/10/2023
Campos dos Goytacazes;20231025;1;0;1;25/10/2023
Canoas;20231027;1;1;0;27/10/2023
Carapicuiba;20231028;1;1;1;28/10/2023
Cascavel;20231025;1;0;1;25/10/2023
Caxias do Sul;20231023;1;1;0;23/10/2023
Caxias do Sul;20231025;1;0;0;25/10/2023
Chicago;20231024;1;1;0;24/10/2023
Clevelandia;20231024;1;0;1;24/10/2023
Colatina;20231023;1;1;1;23/10/2023
Concordia;20231023;1;1;1;23/10/2023
Crateus;20231028;1;1;1;28/10/2023
Cuiaba;20231023;1;0;1;23/10/2023
Cuiaba;20231025;1;1;1;25/10/2023
Cuiaba;20231026;1;1;1;26/10/2023
Curitiba;20231025;1;1;0;25/10/2023
Curitiba;20231028;1;1;1;28/10/2023
Curvelo;20231026;1;1;0;26/10/2023
Debrecen;20231026;1;1;1;26/10/2023
Denver;20231024;1;1;1;24/10/2023
Diadema;20231028;1;1;0;28/10/2023
Duque de Caxias;20231024;1;0;1;24/10/2023
Faro;20231025;1;0;1;25/10/2023
Florianopolis;20231027;1;0;0;27/10/2023
Foz do Iguacu;20231025;1;0;2;25/10/2023
Goiania;20231023;1;0;1;23/10/2023
Goiania;20231026;1;0;2;26/10/2023
Goiania;20231028;1;0;1;28/10/2023
Goiania;20231029;1;1;1;29/10/2023
Guarapari;20231026;1;0;1;26/10/2023
Guarulhos;20231025;1;1;1;25/10/2023
Guarulhos;20231027;1;1;0;27/10/2023
Gurupi;20231028;1;1;1;28/10/2023
Hamburg;20231025;1;1;1;25/10/2023
Horizonte;20231028;1;1;0;28/10/2023
Iguaba Grande;20231028;1;1;1;28/10/2023
Ilhavo;20231025;1;0;1;25/10/2023
Imperatriz;20231028;1;1;1;28/10/2023
Itaguai;20231026;1;1;1;26/10/2023
Itajai;20231025;1;0;2;25/10/2023
Itaperuna;20231029;1;1;0;29/10/2023
Itapipoca;20231028;1;1;0;28/10/2023
Itatiaia;20231027;1;0;1;27/10/2023
Jardim;20231028;1;1;1;28/10/2023
Joao Monlevade;20231025;1;0;1;25/10/2023
Joao Pessoa;20231024;1;0;1;24/10/2023
Joao Pessoa;20231027;1;0;1;27/10/2023
Jose Bonifacio;20231025;1;0;1;25/10/2023
Jose Bonifacio;20231028;1;1;0;28/10/2023
Juiz de Fora;20231024;1;0;2;24/10/2023
Juiz de Fora;20231027;1;0;1;27/10/2023
Juiz de Fora;20231029;1;0;0;29/10/2023
Jundiai;20231026;1;1;1;26/10/2023
Kitchener;20231026;1;1;1;26/10/2023
Lages;20231023;1;1;1;23/10/2023
Lisbon;20231023;1;1;1;23/10/2023
Lisbon;20231024;1;1;1;24/10/2023
London;20231024;1;1;1;24/10/2023
Longchamps;20231028;1;1;1;28/10/2023
Lorena;20231029;1;0;0;29/10/2023
Luanda;20231029;1;1;0;29/10/2023
Lund;20231025;1;1;1;25/10/2023
Maceio;20231023;1;0;1;23/10/2023
Maceio;20231025;1;1;0;25/10/2023
Maceio;20231029;1;0;1;29/10/2023
Mage;20231026;1;1;1;26/10/2023
Manaus;20231023;1;0;1;23/10/2023
Mannheim;20231024;1;1;1;24/10/2023
Maracanau;20231023;1;1;1;23/10/2023
Maracanau;20231024;1;1;1;24/10/2023
Maragogi;20231027;1;1;0;27/10/2023
Maranguape;20231028;1;1;1;28/10/2023
Marica;20231023;1;0;1;23/10/2023
Marica;20231024;1;0;0;24/10/2023
Marica;20231027;1;0;1;27/10/2023
Marica;20231028;1;1;1;28/10/2023
Marica;20231029;1;0;0;29/10/2023
Marilia;20231027;1;1;1;27/10/2023
Maringa;20231023;1;1;1;23/10/2023
Mauriti;20231028;1;1;1;28/10/2023
Mogi das Cruzes;20231026;1;1;1;26/10/2023
Monte Aprazivel;20231025;1;0;1;25/10/2023
Moscow;20231028;1;1;1;28/10/2023
Mossoro;20231027;1;1;1;27/10/2023
Mossoro;20231029;1;0;0;29/10/2023
Natal;20231026;1;1;0;26/10/2023
Natal;20231028;1;1;0;28/10/2023
Nilopolis;20231025;1;1;1;25/10/2023
Nilopolis;20231029;1;1;1;29/10/2023
Nova Friburgo;20231028;1;1;1;28/10/2023
Nova Iguacu;20231026;1;0;1;26/10/2023
Nova Iguacu;20231027;1;0;2;27/10/2023
Nova Iguacu;20231029;1;0;0;29/10/2023
Ourinhos;20231028;1;1;0;28/10/2023
Palmas;20231023;1;1;1;23/10/2023
Palmas;20231028;1;1;1;28/10/2023
Paranavai;20231025;1;1;1;25/10/2023
Parnaiba;20231028;1;1;1;28/10/2023
Pelotas;20231025;1;0;1;25/10/2023
Petropolis;20231024;1;1;0;24/10/2023
Petropolis;20231025;1;0;3;25/10/2023
Petropolis;20231026;1;0;1;26/10/2023
Pijijiapan;20231025;1;1;0;25/10/2023
Pirassununga;20231028;1;1;0;28/10/2023
Pocos de Caldas;20231028;1;1;1;28/10/2023
Porto Alegre;20231024;1;0;1;24/10/2023
Porto Alegre;20231027;1;1;1;27/10/2023
Porto Alegre;20231028;1;1;1;28/10/2023
Pouso Alegre;20231026;1;1;0;26/10/2023
Povoa de Varzim;20231025;1;1;1;25/10/2023
Puebla;20231029;1;1;1;29/10/2023
Queimados;20231025;1;0;1;25/10/2023
Queimados;20231028;1;0;1;28/10/2023
Queimados;20231029;1;1;2;29/10/2023
Recife;20231023;1;1;0;23/10/2023
Recife;20231025;1;1;1;25/10/2023
Recife;20231028;1;1;1;28/10/2023
Recife;20231029;1;1;0;29/10/2023
Resende;20231024;1;1;1;24/10/2023
Ribeirao Preto;20231023;1;0;1;23/10/2023
Rio Bonito;20231025;1;0;2;25/10/2023
Rio Bonito;20231026;1;0;1;26/10/2023
Rio Bonito;20231028;1;1;1;28/10/2023
Rio Bonito;20231029;1;0;1;29/10/2023
Rio das Ostras;20231026;1;1;0;26/10/2023
Rio das Ostras;20231028;1;1;0;28/10/2023
Sakado;20231026;1;0;0;26/10/2023
Salvador;20231023;1;1;0;23/10/2023
Salvador;20231025;1;1;0;25/10/2023
Salvador;20231026;1;1;1;26/10/2023
Salvador;20231027;1;0;1;27/10/2023
Salvador;20231029;1;0;0;29/10/2023
Santo Antonio da Platina;20231026;1;1;0;26/10/2023
Santos;20231023;1;1;1;23/10/2023
Santos;20231027;1;1;1;27/10/2023
Sao Bernardo do Campo;20231023;1;0;2;23/10/2023
Sao Bernardo do Campo;20231028;1;1;1;28/10/2023
Sao Goncalo;20231024;1;0;1;24/10/2023
Sao Goncalo;20231025;1;0;1;25/10/2023
Sao Goncalo;20231028;1;0;1;28/10/2023
Sao Joao da Barra;20231028;1;1;0;28/10/2023
Sao Joao de Meriti;20231024;1;1;1;24/10/2023
Sao Joao de Meriti;20231028;1;1;1;28/10/2023
Sao Jose dos Campos;20231023;1;1;0;23/10/2023
Sao Jose dos Campos;20231024;1;1;1;24/10/2023
Sao Lourenco;20231026;1;0;1;26/10/2023
Sao Luis;20231024;1;0;1;24/10/2023
Sao Pedro da Aldeia;20231028;1;0;1;28/10/2023
Sao Roque;20231027;1;1;2;27/10/2023
Sao Roque;20231028;1;0;1;28/10/2023
Sao Sebastiao;20231025;1;0;1;25/10/2023
Seropedica;20231026;1;0;1;26/10/2023
Seropedica;20231027;1;0;1;27/10/2023
Serra;20231024;1;0;2;24/10/2023
Serra;20231025;1;0;1;25/10/2023
Serra;20231026;1;0;1;26/10/2023
Serra;20231027;1;1;1;27/10/2023
Serra;20231028;1;0;1;28/10/2023
Serra;20231029;1;0;1;29/10/2023
Sorocaba;20231023;1;0;1;23/10/2023
Sorocaba;20231025;1;0;1;25/10/2023
Taboao da Serra;20231028;1;1;1;28/10/2023
Tacoma;20231028;1;1;0;28/10/2023
Teresina;20231025;1;0;1;25/10/2023
Teresopolis;20231023;1;1;1;23/10/2023
Teresopolis;20231025;1;0;1;25/10/2023
Toronto;20231029;1;0;0;29/10/2023
Tres Rios;20231024;1;1;1;24/10/2023
Tres Rios;20231025;1;1;1;25/10/2023
Tubarao;20231029;1;1;0;29/10/2023
Uberaba;20231028;1;0;1;28/10/2023
Ulyanovsk;20231029;1;0;0;29/10/2023
Vassouras;20231025;1;1;1;25/10/2023
Venancio Aires;20231025;1;1;1;25/10/2023
Vicosa;20231025;1;1;1;25/10/2023
Vila Velha;20231027;1;0;0;27/10/2023
Vila Velha;20231028;1;1;1;28/10/2023
Vila Velha;20231029;1;0;0;29/10/2023
