# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240513
# Data de termino: 20240519
Titulo da pagina e nome da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total
Luiz Flavio de Oliveira;20240517;1;1;0;1;0;0
Luiz Henrique 2022;20240515;1;1;0;5;0;0
Luiz Neves;20240517;1;1;0;2;0;0
Luiz Queiroz 1 X 4 Fluminense;20240513;1;1;0;3;0;0
Lula 1974;20240516;1;1;0;7;0;0
Lula 1974;20240518;1;1;0;6;0;0
Leo 1959;20240514;1;1;0;38;0;0
Leo Feldman;20240515;1;1;0;9;0;0
Macula 2018;20240519;1;1;0;13;0;0
Madureira 0 X 1 Fluminense;20240513;1;1;0;18;0;0
Madureira 0 X 1 Fluminense;20240516;1;1;0;7;0;0
Madureira 0 X 1 Fluminense;20240518;1;1;0;15;0;0
Madureira 0 X 1 Fluminense;20240519;1;1;0;2;0;0
Madureira 0 X 3 Fluminense;20240517;1;1;0;65;0;0
Madureira 0 X 4 Fluminense;20240518;1;1;0;67;0;0
Madureira 0 X 6 Fluminense;20240514;1;1;0;5;0;0
Madureira 1 X 1 Fluminense;20240519;1;1;0;12;0;0
Madureira 1 X 2 Fluminense;20240515;1;1;0;137;0;0
Madureira 3 X 3 Fluminense;20240517;1;1;0;58;0;0
Madureira 3 X 4 Fluminense;20240519;1;1;0;41;0;0
Magno Alves 2016;20240514;1;1;0;6;0;0
Magrao 1994;20240517;1;1;0;3;0;0
Maicon 2010;20240515;1;1;0;6;0;0
Maior Artilheiro contra Adversario;20240516;1;1;0;12;0;0
Maior Artilheiro contra Adversario;20240518;1;1;0;10;0;0
Maior Artilheiro em Ano;20240518;1;1;0;2;0;0
Maior Artilheiro em Campeonato;20240513;1;1;0;25;0;0
Maior Artilheiro em Campeonato;20240515;1;1;0;15;0;0
Maior Artilheiro em Campeonato;20240516;1;1;0;2;0;0
Maior Artilheiro em Campeonato;20240517;1;1;0;6;0;0
Maior Artilheiro em Campeonato;20240518;1;1;0;10;0;0
Maior Artilheiro em Estadio;20240515;1;1;0;6;0;0
Maior Artilheiro em Temporada;20240517;1;1;0;9;0;0
Maior Artilheiro em Temporada;20240519;1;1;0;124;0;0
Maiores Artilheiros;20240513;1;1;0;12;0;0
Maiores Artilheiros;20240515;1;1;0;11;0;0
Maiores Artilheiros;20240519;1;1;0;19;0;0
Maiores Artilheiros anuais;20240516;1;1;0;35;0;0
Maiores Artilheiros em jogos eliminatorios;20240515;1;1;0;7;0;0
Maiores Artilheiros saindo de titular;20240515;1;1;0;3;0;0
Maiores Artilheiros seculo XXI;20240516;1;1;0;14;0;0
Maiores Publicos;20240514;1;1;0;24;0;0
Maiores Publicos;20240515;1;1;0;23;0;0
Maiores Publicos - Arsenal;20240514;1;1;0;8;0;0
Maiores Publicos - Cerro Portenho;20240517;1;1;0;47;0;0
Maiores Publicos - Classicos;20240514;1;1;0;2;0;0
Maiores Publicos - Classicos;20240516;1;1;0;43;0;0
Maiores Publicos - Classicos;20240517;1;1;1;38;0;0
Maiores Publicos - Classicos;20240518;1;1;0;1;0;0
Maiores Publicos - Olimpia;20240517;1;1;0;37;0;0
Maiores Publicos - Penarol;20240517;1;1;0;196;0;0
Maiores publicos contra adversario em estadio;20240516;1;1;0;0;0;0
Maiores publicos contra adversario em estadio;20240517;1;1;0;0;0;0
Maiores publicos por Adversarios;20240514;1;1;0;4;0;0
Maiores publicos por Adversarios;20240517;1;1;0;35;0;0
Mais Substituidos em 2023;20240517;1;1;0;7;0;0
Mais Substituidos em 2024;20240515;1;1;0;3;0;0
Mais jogos contra Sao Paulo;20240513;1;1;0;19;0;0
Mais jogos em Campeonato;20240514;1;1;0;54;0;0
Mais jogos em turnos;20240517;1;1;0;48;0;0
Mais jogos no elenco atual;20240513;1;1;0;34;0;0
Mais jogos no elenco atual;20240516;1;1;0;31;0;0
Mais jogos no(a) Brasileiro;20240514;1;1;0;56;0;0
Mais jogos no(a) Carioca;20240514;1;1;0;24;0;0
Mais jogos no(a) Copa Sul Americana;20240514;1;1;0;51;0;0
Mais jogos no(a) Copa do Brasil;20240514;1;1;0;30;0;0
Mais jogos no(a) Libertadores da America;20240514;1;1;0;46;0;0
Mais jogos nos Seculos;20240517;1;1;0;88;0;0
Mais jogou com Tecnico;20240516;1;1;0;55;0;0
Mais jogou contra adversario em campeonato;20240516;1;1;0;0;0;0
Mais jogou em Campeonato;20240518;1;1;0;2;0;0
Mais jogou em estadio em campeonato;20240515;1;1;0;0;0;0
Mais jogou em estadio em campeonato;20240516;1;0;0;0;0;0
Mais substituidos - em Ano;20240515;1;1;0;3;0;0
Mais treinou em Campeonato;20240513;1;1;0;2;0;0
Mais treinou em Campeonato;20240517;1;1;0;5;0;0
Mais vezes Artilheiros Anuais;20240515;1;1;0;1;0;0
Manchester City 4 X 0 Fluminense;20240514;1;1;0;23;0;0
Manchester United 0 X 0 Fluminense;20240515;1;1;0;20;0;0
Maneco 1949;20240514;1;1;0;6;0;0
Manfrini 1975;20240514;1;1;0;7;0;0
Manfrini 1975;20240519;1;1;0;6;0;0
Manoel 1964;20240513;1;1;0;3;0;0
Manoel 2024;20240513;1;1;0;14;0;0
Manoel 2024;20240516;1;1;0;14;0;0
Manoel 2024;20240519;1;1;0;2;0;0
Maracana - Libertadores da America;20240516;1;1;0;50;0;0
Maracana - Libertadores da America;20240519;1;1;0;83;0;0
Marcas Historicas Atuais;20240515;1;1;0;28;0;0
Marcas Historicas Atuais;20240517;1;1;0;23;0;0
Marcelo - 12;20240518;1;1;0;73;0;0
Marcelo 1989;20240514;1;1;0;4;0;0
Marcelo 2004;20240517;1;1;1;10;0;0
Marcelo 2022;20240516;1;1;0;21;0;0
Marcelo 2022;20240519;1;1;0;10;0;0
Marcelo 2022 - Manoel 2024;20240517;1;1;0;6;0;0
Marcelo 2024;20240513;1;1;0;10;0;0
Marcelo 2024;20240514;1;1;0;155;0;0
Marcelo 2024 - Gabriel 2008;20240517;1;1;0;15;0;0
Marcelo 2024 - Libertadores da America;20240518;1;1;0;42;0;0
Marcelo Gomes 1992;20240519;1;1;1;54;0;0
Marcelo Sander 1996;20240515;1;1;0;11;0;0
Marcelo Venito Pacheco;20240514;1;1;0;11;0;0
Marcelo de Lima Henrique;20240517;1;1;0;5;0;0
Marcelo de Souza Pinto;20240513;1;1;0;348;0;0
Marcial 1937;20240518;1;1;0;2;0;0
Marco Antonio 1976;20240516;1;1;0;6;0;0
Marco Antonio 1976;20240517;1;1;0;21;0;0
Marco Antonio 1976;20240518;1;1;0;25;0;0
Marco Antonio 1977;20240516;1;1;0;4;0;0
Marco Antonio 1977;20240517;1;1;0;2;0;0
Marco Antonio 1977;20240518;1;1;0;3;0;0
Marcos Junior 2018;20240515;1;1;0;14;0;0
Marcos Junior 2018;20240517;1;1;0;25;0;0
Marcos Paulo 2021;20240515;1;1;0;4;0;0
Marcao 2006;20240513;1;1;0;4;0;0
Mariano 1949;20240518;1;1;0;25;0;0
Marinho Chagas 1978;20240517;1;1;0;75;0;0
Marinho Chagas 1978;20240518;1;1;0;20;0;0
Marlon 2024;20240517;1;1;0;11;0;0
Marlon 2024;20240519;1;1;0;27;0;0
Marquinho 2017;20240518;1;1;0;13;0;0
Marquinhos 2024;20240514;1;1;0;4;0;0
Marquinhos 2024;20240516;1;1;0;3;0;0
Marquinhos 2024;20240518;1;1;0;3;0;0
Martinelli 2024;20240518;1;1;0;5;0;0
Martinelli 2024;20240519;1;1;0;13;0;0
Martinuccio 2012;20240518;1;1;0;37;0;0
Martinuccio 2012;20240519;1;1;0;23;0;0
Matheus Martins 2022;20240517;1;1;0;97;0;0
Matte Viton;20240519;1;1;0;15;0;0
Maurinho 1963;20240514;1;1;0;8;0;0
Mauricio 2002;20240518;1;1;0;13;0;0
Mauricio Fernandes 2002;20240514;1;1;1;13;0;0
Maurilio Jose Santiago;20240518;1;1;0;22;0;0
Mazola 1992;20240518;1;1;1;34;0;0
Melhor/Pior ataque/defesa em campeonato;20240518;1;1;0;3;0;0
Melhores Duplas;20240516;1;1;0;46;0;0
Melhores Duplas;20240517;1;1;0;0;0;0
Melhores Inicios - Brasileiro;20240514;1;1;0;5;0;0
Melhores Inicios - Brasileiro;20240518;1;1;0;10;0;0
Melhores Inicios por ano;20240515;1;1;0;10;0;0
Metinho 2021;20240519;1;1;0;10;0;0
Michel Araujo 2023;20240518;1;1;0;1;0;0
Mickey 1974;20240516;1;1;0;19;0;0
Miguel 1977;20240514;1;1;0;21;0;0
Milionarios 1 X 2 Fluminense;20240514;1;1;0;79;0;0
Milionarios 1 X 2 Fluminense;20240516;1;1;0;3;0;0
Minas 2 X 3 Fluminense;20240516;1;1;0;32;0;0
Mineiro 2004;20240513;1;1;0;28;0;0
Minutagem 2023;20240517;1;1;0;0;0;0
Minutagem com Tecnico;20240519;1;1;0;13;0;0
Minutagem em Campeonato;20240515;1;1;0;21;0;0
Minutagem em Campeonato;20240517;1;1;0;6;0;0
Minutagem no Libertadores da America 2024;20240515;1;1;0;0;0;0
Minutagem no Libertadores da America 2024;20240517;1;1;0;0;0;0
Minutagem por campeonato;20240514;1;1;0;11;0;0
Minutagem por campeonato;20240515;1;1;0;13;0;0
Moacir 1974;20240517;1;1;1;32;0;0
Mondaine;20240519;1;1;0;3;0;0
Morumbi - Corinthians;20240513;1;1;0;28;0;0
Morumbi - Palmeiras;20240513;1;1;0;22;0;0
Morumbi - Santos;20240513;1;1;0;23;0;0
Morumbi - Sao Paulo;20240513;1;1;0;37;0;0
Moto Club 0 X 2 Fluminense;20240519;1;1;0;195;0;0
Moto Club 1 X 1 Fluminense;20240515;1;1;1;15;0;0
Mundial 2023;20240515;1;1;0;4;0;0
Municipal de Coroata;20240514;1;1;1;21;0;0
Murilo 2003;20240518;1;1;0;5;0;0
Marcio 1974;20240519;1;1;0;9;0;0
Marcio Costa 1997;20240514;1;1;0;21;0;0
Marcio Costa 1997;20240517;1;1;0;0;0;0
Marcio Costa 1997;20240518;1;1;0;0;0;0
Marcio Resende de Freitas;20240517;1;1;0;1;0;0
Mario Jorge 1981;20240515;1;1;1;253;0;0
Mario Jorge 1981;20240518;1;1;1;44;0;0
Mario Marques 1982;20240514;1;1;0;10;0;0
Mario Sergio 1975;20240514;1;1;0;9;0;0
Mario Vianna;20240517;1;1;0;9;0;0
Media de Publico - Classicos;20240518;1;1;0;1;0;0
Nacional AM 1 X 3 Fluminense;20240515;1;1;0;6;0;0
Nacional MG 1 X 6 Fluminense;20240519;1;1;0;14;0;0
Nacional PB 1 X 4 Fluminense;20240516;1;1;0;9;0;0
Nacional Potosi 2 X 0 Fluminense;20240513;1;1;0;1;0;0
Nacional Uruguai 0 X 0 Fluminense;20240519;1;1;0;117;0;0
Nacional Uruguai 3 X 1 Fluminense;20240518;1;1;0;26;0;0
Nacional Uruguai 3 X 1 Fluminense;20240519;1;1;0;414;0;0
Nautico Itacoatiara 0 X 7 Fluminense;20240515;1;1;0;4;0;0
Nene 2021;20240516;1;1;0;4;0;0
Nepa 1 X 0 Fluminense;20240516;1;1;0;15;0;0
Numeracao Fixa;20240515;1;1;0;24;0;0
Nautico 0 X 0 Fluminense;20240519;1;1;0;1;0;0
Numeros por posicao;20240517;1;1;0;602;0;0
Oceanica;20240519;1;1;0;15;0;0
Olaria 0 X 2 Fluminense;20240516;1;1;0;26;0;0
Olaria 1 X 2 Fluminense;20240514;1;1;0;76;0;0
Olaria 1 X 3 Fluminense;20240517;1;1;1;22;0;0
Olaria 2 X 2 Fluminense;20240517;1;1;0;4;0;0
Olaria 2 X 2 Fluminense;20240519;1;1;0;5;0;0
Olaria 2 X 8 Fluminense;20240519;1;1;0;160;0;0
Olaria 3 X 2 Fluminense;20240518;1;1;0;0;0;0
Olaria 4 X 4 Fluminense;20240519;1;1;0;19;0;0
Olimpique Nice 1 X 2 Fluminense;20240514;1;1;0;55;0;0
Olivares 1996;20240515;1;1;0;14;0;0
Orlando Pingo Ouro 1953;20240518;1;1;0;16;0;0
Oscar Ruiz;20240514;1;1;0;5;0;0
Oswaldo 1958;20240514;1;1;0;10;0;0
Pacaembu;20240514;1;1;0;19;0;0
Palmeiras - Brasileiro;20240513;1;1;0;51;0;0
Palmeiras 0 X 1 Fluminense;20240519;1;1;0;2;0;0
Palmeiras 0 X 2 Fluminense;20240516;1;1;0;11;0;0
Palmeiras 1 X 1 Fluminense;20240515;1;1;0;78;0;0
Palmeiras 2 X 0 Fluminense;20240514;1;1;0;1;0;0
Palmeiras 2 X 1 Fluminense;20240515;1;1;0;17;0;0
Palmeiras 2 X 1 Fluminense;20240519;1;1;0;162;0;0
Palmeiras 2 X 3 Fluminense;20240515;1;1;0;29;0;0
Palmeiras 2 X 6 Fluminense;20240514;1;1;0;11;0;0
Palmeiras 2 X 6 Fluminense;20240517;1;1;0;91;0;0
Palmeiras 3 X 0 Fluminense;20240517;1;1;0;3;0;0
Palmeiras 3 X 0 Fluminense;20240518;1;1;0;155;0;0
Palmeiras 3 X 0 Fluminense;20240519;1;1;0;11;0;0
Palmeiras 3 X 2 Fluminense;20240518;1;1;0;2;0;0
Parana 0 X 1 Fluminense;20240514;1;1;0;29;0;0
Parana 1 X 0 Fluminense;20240517;1;1;0;0;0;0
Parana 1 X 1 Fluminense;20240514;1;1;1;36;0;0
Parana 2 X 1 Fluminense;20240513;1;1;0;1;0;0
Paris Saint Germain 0 X 1 Fluminense;20240516;1;1;0;342;0;0
Paris Saint Germain 0 X 1 Fluminense;20240519;1;1;1;23;0;0
Paris Saint Germain 1 X 1 Fluminense;20240514;1;1;0;87;0;0
Parraro 1980;20240515;1;1;1;37;0;0
Parraro 1980;20240517;1;1;1;158;0;0
Parraro 1980;20240518;1;1;1;74;0;0
Parraro 1980;20240519;1;1;1;71;0;0
Participacoes diretas em gols contra Adversario;20240513;1;1;0;0;0;0
Participacoes diretas em gols em Ano;20240513;1;1;0;1;0;0
Participacoes em Gols contra Cerro Portenho;20240515;1;1;0;23;0;0
Pascoal 1947;20240517;1;1;0;11;0;0
Paulinho 1958;20240514;1;1;0;14;0;0
Paulinho 1992;20240516;1;1;0;98;0;0
Paulinho Omena 1963;20240514;1;1;0;5;0;0
Paulo 1961;20240514;1;1;0;34;0;0
Paulo Andriolli 1990;20240516;1;1;0;2;0;0
Paulo Cesar 2009;20240518;1;1;0;10;0;0
Paulo Cesar de Oliveira;20240517;1;1;0;6;0;0
Paulo Goulart 1985;20240514;1;1;0;33;0;0
Paulo Henrique Ganso 2024 - Copa Sul Americana 2019;20240517;1;1;0;10;0;0
Paulo Henrique Ganso 2024 - Copa Sul Americana 2020;20240517;1;1;0;1;0;0
Paulo Henrique Ganso 2024 - Copa Sul Americana 2022;20240517;1;1;0;1;0;0
Paulo Henrique Ganso 2024 - Libertadores da America;20240517;1;1;0;175;0;0
Paulo Henrique de Godoy Bezerra;20240517;1;1;0;1;0;0
Paulo Isidoro 2002;20240515;1;1;0;4;0;0
Paulo Lino 1982;20240517;1;1;1;28;0;0
Paulo Victor 1988;20240514;1;1;0;37;0;0
Paulo Victor 1988;20240515;1;1;0;0;0;0
Paysandu 0 X 0 Fluminense;20240517;1;1;0;151;0;0
Paysandu 1 X 2 Fluminense;20240515;1;1;0;19;0;0
Paysandu Cricket 3 X 0 Fluminense;20240514;1;1;0;9;0;0
Paysandu Cricket 3 X 0 Fluminense;20240515;1;1;0;0;0;0
Paysandu Cricket 3 X 0 Fluminense;20240516;1;1;0;18;0;0
Pedro 2019;20240517;1;1;0;3;0;0
Penalties a favor do Fluminense;20240516;1;1;0;53;0;0
Penalties contra o Fluminense;20240517;1;1;0;224;0;0
Penalties convertidos pelo Fluminense;20240516;1;1;0;49;0;0
Penalties perdidos pelo Fluminense;20240516;1;1;0;35;0;0
Penarol 1 X 1 Fluminense;20240518;1;1;0;249;0;0
Penarol 2 X 0 Fluminense;20240519;1;1;0;355;0;0
Pessali 1996;20240514;1;1;1;30;0;0
Piero Maza;20240518;1;1;0;25;0;0
Pierre 2017;20240513;1;1;0;3;0;0
Pinguela 1954;20240514;1;1;0;94;0;0
Pinheiro 1963;20240514;1;1;0;24;0;0
Pinheiro 1963;20240518;1;1;0;5;0;0
Pintinho 1985;20240519;1;1;0;4;0;0
Ponte Preta 3 X 1 Fluminense;20240515;1;1;0;17;0;0
Ponte Preta 3 X 2 Fluminense;20240513;1;1;0;15;0;0
Pontos rodada a rodada em 2022;20240515;1;1;0;6;0;0
Pontos rodada a rodada em 2023;20240517;1;1;0;37;0;0
Portuguesa 0 X 1 Fluminense;20240515;1;1;0;9;0;0
Portuguesa SP 2 X 4 Fluminense;20240518;1;1;0;2;0;0
Portuguesa SP 3 X 3 Fluminense;20240518;1;1;0;0;0;0
Portuguesa SP 6 X 5 Fluminense;20240518;1;1;0;439;0;0
Portuguesa SP 6 X 5 Fluminense;20240519;1;1;0;86;0;0
Portuguesa Santista 4 X 4 Fluminense;20240515;1;1;0;2;0;0
"Posicao rodada a rodada em 0 2005 1 2010 2 2006 3 2012 4 2015 5 2014 6 2023 7 2017 8 2018 9 2004 10 2021 11 2003 12 2016 13 2007 14 2011 15 2020 16 2022 17 2009 18 2013 19 2019 20 2008 Name: ano_brasileiro; dtype: int64";20240518;1;1;0;5;0;0
"Posicao rodada a rodada em 0 2006 1 2014 2 2012 3 2010 4 2005 5 2018 6 2023 7 2007 8 2011 9 2004 10 2020 11 2022 12 2015 13 2021 14 2017 15 2016 16 2013 17 2009 18 2003 19 2019 20 2008 21 2024 Name: ano_brasileiro; dtype: int64";20240518;1;1;0;34;0;0
"Posicao rodada a rodada em 0 2010 1 2012 2 2005 3 2015 4 2006 5 2023 6 2014 7 2017 8 2011 9 2022 10 2020 11 2018 12 2004 13 2021 14 2007 15 2016 16 2003 17 2013 18 2009 19 2019 20 2008 Name: ano_brasileiro; dtype: int64";20240518;1;1;0;2;0;0
Posicoes Brasileiro;20240513;1;1;0;7;0;0
Posicoes Brasileiro;20240516;1;1;0;30;0;0
Posicoes rodada a rodada;20240513;1;1;0;8;0;0
Posicoes rodada a rodada;20240515;1;1;0;22;0;0
Posicoes rodada a rodada;20240517;1;1;0;445;0;0
Posicoes rodada a rodada em 2022;20240517;1;1;0;13;0;0
Posicoes rodada a rodada em 2023;20240517;1;1;0;16;0;0
Posicoes rodada a rodada em 2024;20240517;1;1;0;4;0;0
Preguinho 1939;20240517;1;1;0;7;0;0
Presenca Estrangeiros;20240518;1;1;0;32;0;0
Presenca Estrangeiros;20240519;1;1;0;31;0;0
Presidente Hayes 1 X 2 Fluminense;20240519;1;1;0;7;0;0
Presidentes;20240517;1;1;0;7;0;0
Principais Adversarios do Rio Grande do Sul no(a) Brasileiro;20240516;1;1;0;12;0;0
Proximos Jogos;20240517;1;1;0;23;0;0
Pindaro 1955;20240519;1;1;0;4;0;0
Publico;20240516;1;1;0;1;0;0
Quincas 1956;20240514;1;1;0;0;0;0
Racca Rovers 1 X 1 Fluminense;20240516;1;1;0;5;0;0
Rafael Moura 2012;20240515;1;1;0;18;0;0
Rafael Sobis 2014;20240516;1;1;0;9;0;0
Ranking de Assistencias;20240516;1;1;0;66;0;0
Ranking de Assistencias;20240517;1;1;0;27;0;0
Ranking de Assistencias;20240518;1;1;0;17;0;0
Ranking de Assistencias em 2024;20240518;1;1;0;72;0;0
Ranking de Campanhas;20240514;1;1;0;44;0;0
Ranking de Campanhas;20240518;1;1;0;21;0;0
Ranking de anos;20240515;1;1;0;197;0;0
Ranking de gols contra;20240518;1;1;0;7;0;0
Ranking de turnos;20240513;1;1;0;6;0;0
Ranking de turnos;20240515;1;1;0;122;0;0
Ranking de turnos;20240517;1;1;0;408;0;0
Raphael Claus;20240514;1;1;0;9;0;0
Raphael Claus;20240517;1;1;0;3;0;0
Rayo Vallecano 2 X 2 Fluminense;20240515;1;1;0;6;0;0
Real Madrid 0 X 2 Fluminense;20240514;1;1;1;17;0;0
Real Madrid 2 X 0 Fluminense;20240515;1;1;0;14;0;0
Recopa 2024;20240515;1;1;0;2;0;0
Rei Pele;20240515;1;1;0;2;0;0
Reinaldo 1969;20240513;1;1;1;61;0;0
Reinaldo Ribas;20240517;1;1;0;1;0;0
Remo 1 X 1 Fluminense;20240515;1;1;0;9;0;0
Remo 2 X 1 Fluminense;20240513;1;1;1;5;0;0
Renatinho 1993;20240514;1;1;1;0;0;0
Renato Augusto 2024;20240514;1;1;0;8;0;0
Renato Gaucho 1997;20240519;1;1;0;22;0;0
Renato Martins 1987;20240516;1;1;0;12;0;0
Rene 1992;20240516;1;1;0;15;0;0
Ricardo Gomes 1988;20240516;1;1;0;98;0;0
Ricardo Lopes 1986;20240519;1;1;1;0;0;0
Ricardo Rocha 1996;20240515;1;1;1;70;0;0
Rio Branco 0 X 2 Fluminense;20240519;1;1;0;14;0;0
Rio Cricket 0 X 5 Fluminense;20240514;1;1;0;15;0;0
Rio Cricket 1 X 3 Fluminense;20240516;1;1;0;0;0;0
Ripper 1931;20240516;1;1;0;12;0;0
Rivelino 1978;20240515;1;1;0;26;0;0
Robert - 21;20240515;1;1;0;2;0;0
Robert - 28;20240515;1;1;0;5;0;0
Robert - 34;20240515;1;1;0;6;0;0
Robert 2017;20240515;1;1;0;18;0;0
Robin Hood 0 X 7 Fluminense;20240515;1;1;0;2;0;0
Robson 1959;20240519;1;1;0;4;0;0
Rodolpho Toski Marques;20240517;1;1;0;1;0;0
Rodrigo Carbone 1996;20240519;1;1;1;5;0;0
Rodrigues Neto 1977;20240518;1;1;0;19;0;0
Roger 2004;20240513;1;1;0;0;0;0
Roger 2004;20240519;1;1;0;22;0;0
Rogerio 1978;20240514;1;1;0;32;0;0
Romeu 1932;20240516;1;1;0;2;0;0
Romualdo Arpi Filho;20240517;1;1;0;2;0;0
Ronaldinho Gaucho 2016;20240515;1;1;0;53;0;0
Roni 2009;20240513;1;1;0;3;0;0
Royal 0 X 2 Fluminense;20240516;1;1;0;12;0;0
Rui 1997;20240513;1;1;0;1;0;0
Russo 1944;20240513;1;1;0;25;0;0
Russo 1944;20240517;1;1;0;0;0;0
Ruy 2009;20240513;1;1;0;7;0;0
Regis 2002;20240518;1;1;0;16;0;0
Saldo de 2 gols contra Botafogo;20240518;1;1;0;21;0;0
Saldo de 2 gols contra Sampaio Correa;20240517;1;1;0;14;0;0
Saldo de 2 gols no Brasileiro;20240518;1;1;0;6;0;0
Saldo de placar em campeonato;20240518;1;1;0;5;0;0
Saldo de placar por Adversarios;20240516;1;1;0;2;0;0
Saldo de placar por Adversarios;20240517;1;1;0;9;0;0
Saldo de placar por Adversarios;20240518;1;1;0;15;0;0
Samarone 1971;20240516;1;1;0;5;0;0
Sampaio Correa 0 X 2 Fluminense;20240513;1;1;0;1;0;0
Sampaio Correa 0 X 2 Fluminense;20240518;1;1;0;15;0;0
Sampaio Correa 1 X 4 Fluminense;20240519;1;1;0;266;0;0
Sampaio Correa 1 X 5 Fluminense;20240518;1;1;0;14;0;0
Sampaio Correa 3 X 1 Fluminense;20240518;1;1;0;33;0;0
Samuel Xavier 2024;20240514;1;1;0;94;0;0
Samuel Xavier 2024;20240516;1;1;0;2;0;0
Samuel Xavier 2024;20240517;1;1;1;17;0;0
Samuel Xavier 2024;20240519;1;1;0;1;0;0
Santa Cruz 1 X 1 Fluminense;20240515;1;1;0;18;0;0
Santa Cruz 1 X 2 Fluminense;20240519;1;1;0;4;0;0
Santa Cruz 3 X 6 Fluminense;20240519;1;1;0;12;0;0
Santos - Brasileiro;20240513;1;1;0;108;0;0
Santos 0 X 1 Fluminense;20240515;1;1;0;2;0;0
Santos 3 X 1 Fluminense;20240515;1;1;0;6;0;0
Santos 3 X 1 Fluminense;20240519;1;1;0;32;0;0
Santos 5 X 0 Fluminense;20240515;1;1;0;76;0;0
Santos 5 X 2 Fluminense;20240515;1;1;0;4;0;0
Saul Mendes;20240514;1;1;0;7;0;0
Savio Pereira Sampaio;20240517;1;1;0;6;0;0
Sel. Espirito Santo 2 X 10 Fluminense;20240518;1;1;0;9;0;0
Selecao Curacao 0 X 0 Fluminense;20240513;1;1;1;8;0;0
Selecao Fluminense 2 X 6 Fluminense;20240519;1;1;0;166;0;0
Selecao Italia 5 X 3 Fluminense;20240515;1;1;1;5;0;0
Selecao Italia 5 X 3 Fluminense;20240516;1;1;1;3;0;0
Selecao Italia 5 X 3 Fluminense;20240519;1;1;0;25;0;0
Selecao Japao 0 X 0 Fluminense;20240516;1;1;0;348;0;0
Selecao Martinica 1 X 1 Fluminense;20240514;1;1;0;16;0;0
Selecao Senegal 0 X 7 Fluminense;20240516;1;1;0;338;0;0
Selecao do Fluzao.info;20240515;1;1;0;2;0;0
Selecao do Fluzao.info;20240516;1;1;0;45;0;0
Selecao do Fluzao.info;20240517;1;1;0;135;0;0
Selecao do Fluzao.info;20240518;1;1;0;34;0;0
Sequencia de Jogadores;20240513;1;1;0;45;0;0
Sequencias - German Cano;20240513;1;1;0;13;0;0
Sequencias - Jhon Arias;20240513;1;1;0;57;0;0
Sequencias - Libertadores da America;20240516;1;1;0;194;0;0
Sequencias - Libertadores da America;20240518;1;1;0;50;0;0
Sequencias - Libertadores da America;20240519;1;1;0;40;0;0
Sequencias em Campeonato;20240514;1;1;0;6;0;0
Sequencias em Campeonato;20240519;1;1;0;17;0;0
Sequencias em jogos oficiais;20240518;1;1;0;19;0;0
Sequencias em unico Brasileiro;20240516;1;1;0;11;0;0
Sequencias em unico Copa do Brasil;20240516;1;1;0;2;0;0
Sequencias em unico Libertadores da America;20240516;1;1;0;38;0;0
Sergipe 0 X 3 Fluminense;20240516;1;1;0;5;0;0
Serrano BA 2 X 0 Fluminense;20240516;1;1;0;5;0;0
Servette 1 X 2 Fluminense;20240515;1;1;0;24;0;0
Silvinho 1972;20240513;1;1;0;7;0;0
Soares 2008;20240514;1;1;0;16;0;0
Soares 2008;20240515;1;1;0;17;0;0
Sobradinho 0 X 1 Fluminense;20240515;1;1;0;15;0;0
Sport 1 X 0 Fluminense;20240514;1;1;0;1;0;0
Sport 1 X 0 Fluminense;20240515;1;1;0;11;0;0
Sport 1 X 2 Fluminense;20240513;1;1;0;1;0;0
Sport 2 X 2 Fluminense;20240517;1;1;0;7;0;0
Sport 2 X 2 Fluminense;20240519;1;1;0;28;0;0
Sporting 1 X 2 Fluminense;20240514;1;1;0;109;0;0
Sporting Gijon 1 X 1 Fluminense;20240515;1;1;0;15;0;0
Sportv;20240519;1;1;0;7;0;0
State de Dillon;20240514;1;1;0;3;0;0
Stationery Store 0 X 0 Fluminense;20240516;1;1;0;8;0;0
Sub-campeonatos;20240518;1;1;0;1;0;0
Substituicoes de Jogador;20240516;1;1;0;44;0;0
Sul America 1;20240519;1;1;0;5;0;0
Sul America 2;20240519;1;1;0;7;0;0
Suspensoes em 2023;20240514;1;1;0;1611;0;0
Suspensoes em 2023;20240515;1;1;0;95;0;0
Suspensoes em 2024;20240515;1;1;0;206;0;0
Suspensoes em 2024;20240516;1;1;0;15;0;0
Suspensoes em 2024;20240517;1;1;0;4;0;0
Suspensoes por Ano;20240515;1;1;0;29;0;0
Suspensoes por Ano;20240516;1;1;0;1;0;0
Suspensoes por Ano;20240517;1;1;0;2;0;0
Sao Caetano 1 X 1 Fluminense;20240517;1;1;0;12;0;0
Sao Caetano 2 X 0 Fluminense;20240515;1;1;0;133;0;0
Sao Cristovao 0 X 0 Fluminense;20240514;1;1;0;8;0;0
Sao Cristovao 0 X 3 Fluminense;20240516;1;1;0;30;0;0
Sao Cristovao 1 X 1 Fluminense;20240519;1;1;0;74;0;0
