# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240429
# Data de termino: 20240505
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total
Fluminense 3 X 0 Internacional;2024050300;1;1;0;43;0;0
Fluminense 3 X 0 Nacional PB;2024050323;1;1;0;21;0;0
Fluminense 3 X 0 Nova Iguacu;2024050420;1;1;0;0;0;0
Fluminense 3 X 0 Nova Iguacu;2024050519;1;1;0;0;0;0
Fluminense 3 X 0 Paysandu;2024043017;1;1;0;6;0;0
Fluminense 3 X 0 Ponte Preta;2024042914;1;1;0;31;0;0
Fluminense 3 X 0 Santos;2024050221;1;1;1;64;0;0
Fluminense 3 X 0 Sport;2024050300;1;1;0;42;0;0
Fluminense 3 X 0 Sport;2024050502;1;1;0;0;0;0
Fluminense 3 X 0 Vasco;2024050215;1;1;0;351;0;0
Fluminense 3 X 0 Vasco;2024050216;1;1;0;15;0;0
Fluminense 3 X 1 Avai;2024050109;1;1;0;7;0;0
Fluminense 3 X 1 Avai;2024050410;1;1;0;8;0;0
Fluminense 3 X 1 Avai;2024050413;1;1;0;27;0;0
Fluminense 3 X 1 Bangu;2024050112;1;1;0;8;0;0
Fluminense 3 X 1 Flamengo;2024050215;1;1;0;34;0;0
Fluminense 3 X 1 Flamengo;2024050216;1;1;0;32;0;0
Fluminense 3 X 1 Operario MT;2024050523;1;1;0;15;0;0
Fluminense 3 X 1 Portuguesa SP;2024050210;1;1;0;22;0;0
Fluminense 3 X 1 Sport;2024050414;1;1;0;2;0;0
Fluminense 3 X 1 Sao Cristovao;2024042905;1;1;0;40;0;0
Fluminense 3 X 1 Sao Cristovao;2024050121;1;1;0;3;0;0
Fluminense 3 X 1 Sao Paulo;2024050112;1;1;0;10;0;0
Fluminense 3 X 1 Vasco;2024050219;1;1;0;246;0;0
Fluminense 3 X 1 Villa Nova MG;2024050222;1;1;0;4;0;0
Fluminense 3 X 1 Villa Nova MG;2024050223;1;1;0;2;0;0
Fluminense 3 X 1 Vitoria BA;2024050216;1;1;1;41;0;0
Fluminense 3 X 1 Vitoria BA;2024050301;1;1;1;0;0;0
Fluminense 3 X 1 Vitoria BA;2024050422;1;1;1;20;0;0
Fluminense 3 X 1 Volta Redonda;2024042912;1;1;0;154;0;0
Fluminense 3 X 1 Volta Redonda;2024043010;1;1;0;31;0;0
Fluminense 3 X 2 Flamengo;2024050101;1;1;0;20;0;0
Fluminense 3 X 2 Juventude;2024050522;1;1;0;17;0;0
Fluminense 3 X 2 Vasco;2024050521;1;1;0;0;0;0
Fluminense 3 X 2 Volta Redonda;2024050320;1;1;0;3;0;0
Fluminense 3 X 3 Corinthians;2024042900;1;1;0;4;0;0
Fluminense 3 X 3 Sao Paulo;2024050303;1;1;0;53;0;0
Fluminense 4 X 0 Americano;2024050300;1;1;0;0;0;0
Fluminense 4 X 0 Americano;2024050301;1;1;0;14;0;0
Fluminense 4 X 0 America;2024042903;1;1;0;5;0;0
Fluminense 4 X 0 Campo Grande;2024042905;1;1;0;64;0;0
Fluminense 4 X 0 Goytacas;2024043010;1;1;0;44;0;0
Fluminense 4 X 0 Madureira;2024042905;1;1;0;476;0;0
Fluminense 4 X 0 Rio Cricket;2024042915;1;1;0;0;0;0
Fluminense 4 X 0 Sao Paulo;2024050101;1;1;0;29;0;0
Fluminense 4 X 0 Sao Paulo;2024050118;1;1;0;0;0;0
Fluminense 4 X 1 Atletico MG;2024050311;1;1;0;3;0;0
Fluminense 4 X 1 Bangu;2024050420;1;1;0;13;0;0
Fluminense 4 X 1 Bangu;2024050519;1;1;0;2;0;0
Fluminense 4 X 1 Botafogo;2024050207;1;1;1;0;0;0
Fluminense 4 X 1 Botafogo;2024050220;1;1;0;30;0;0
Fluminense 4 X 1 Cruzeiro;2024043014;1;1;0;129;0;0
Fluminense 4 X 1 Flamengo;2024042916;1;1;1;0;0;0
Fluminense 4 X 1 Flamengo;2024043015;1;1;1;0;0;0
Fluminense 4 X 1 Flamengo;2024043017;1;1;0;2;0;0
Fluminense 4 X 1 Flamengo;2024050115;1;1;1;0;0;0
Fluminense 4 X 1 Flamengo;2024050315;1;1;1;0;0;0
Fluminense 4 X 1 Flamengo;2024050415;1;1;1;0;0;0
Fluminense 4 X 1 Portuguesa;2024050203;1;1;0;27;0;0
Fluminense 4 X 1 Santos;2024050107;1;1;1;0;0;0
Fluminense 4 X 1 Santos;2024050211;1;1;1;9;0;0
Fluminense 4 X 1 Vila Isabel;2024043018;1;1;0;22;0;0
Fluminense 4 X 2 Atletico MG;2024050414;1;1;0;8;0;0
Fluminense 4 X 2 Brasiliense;2024050201;1;1;0;48;0;0
Fluminense 4 X 2 Gremio;2024050203;1;1;0;94;0;0
Fluminense 4 X 2 Santos;2024042903;1;1;0;7;0;0
Fluminense 4 X 3 Boavista;2024050201;1;1;0;2;0;0
Fluminense 4 X 3 Flamengo;2024050212;1;1;0;450;0;0
Fluminense 5 X 0 A. A. Internacional;2024042920;1;1;0;2;0;0
Fluminense 5 X 0 Olaria;2024050320;1;1;0;8;0;0
Fluminense 5 X 1 Atletico MG;2024050311;1;1;0;17;0;0
Fluminense 5 X 1 Madureira;2024042903;1;1;0;2;0;0
Fluminense 5 X 1 Madureira;2024050203;1;1;0;0;0;0
Fluminense 5 X 1 River Plate;2024043016;1;1;0;0;0;0
Fluminense 5 X 1 River Plate;2024043017;1;1;0;34;0;0
Fluminense 5 X 1 River Plate;2024050213;1;1;0;4;0;0
Fluminense 5 X 1 Sampaio Correa;2024042916;1;1;0;0;0;0
Fluminense 5 X 1 Sampaio Correa;2024042917;1;1;0;0;0;0
Fluminense 5 X 1 Sampaio Correa;2024042918;1;1;0;9;0;0
Fluminense 5 X 1 Sampaio Correa;2024043010;1;1;0;60;0;0
Fluminense 5 X 1 Sampaio Correa;2024043011;1;1;0;7;0;0
Fluminense 5 X 1 Sampaio Correa;2024043012;1;1;0;10;0;0
Fluminense 5 X 1 Sampaio Correa;2024043014;1;1;0;84;0;0
Fluminense 5 X 1 Sampaio Correa;2024043015;1;1;0;136;0;0
Fluminense 5 X 1 Sampaio Correa;2024043021;1;1;0;4;0;0
Fluminense 5 X 1 Sampaio Correa;2024050113;1;1;0;83;0;0
Fluminense 5 X 1 Sampaio Correa;2024050114;1;1;0;47;0;0
Fluminense 5 X 1 Sampaio Correa;2024050116;1;1;0;64;0;0
Fluminense 5 X 1 Sampaio Correa;2024050200;1;1;0;19;0;0
Fluminense 5 X 2 Olaria;2024050216;1;1;0;10;0;0
Fluminense 5 X 2 Sao Paulo;2024050211;1;1;1;30;0;0
Fluminense 5 X 2 Sao Paulo;2024050310;1;0;0;0;0;0
Fluminense 5 X 3 Atletico MG;2024050219;1;1;0;11;0;0
Fluminense 6 X 0 Adesg;2024050321;1;1;1;0;0;0
Fluminense 6 X 0 Adesg;2024050323;1;1;0;0;0;0
Fluminense 6 X 0 Adesg;2024050520;1;1;1;0;0;0
Fluminense 6 X 0 America;2024042905;1;1;0;20;0;0
Fluminense 6 X 0 America;2024050121;1;1;0;6;0;0
Fluminense 6 X 0 Atletico MG;2024050311;1;1;0;2;0;0
Fluminense 6 X 0 Botafogo;2024043016;1;1;0;757;0;0
Fluminense 6 X 0 Maranhao;2024050116;1;1;1;38;0;0
Fluminense 6 X 0 Maranhao;2024050121;1;1;1;39;0;0
Fluminense 6 X 0 Maranhao;2024050323;1;1;1;13;0;0
Fluminense 6 X 2 Madureira;2024050514;1;1;0;4;0;0
Fluminense 7 X 0 Football & Athletic;2024050415;1;1;0;396;0;0
Fluminense 7 X 0 Football & Athletic;2024050515;1;1;0;15;0;0
Fluminense 7 X 2 Bangu;2024050514;1;1;0;4;0;0
Fluminense 8 X 0 Botafogo;2024050208;1;1;0;13;0;0
Fluminense 8 X 0 Botafogo;2024050217;1;1;0;53;0;0
Fluminense 8 X 0 Fonseca;2024042917;1;1;1;4;0;0
Fluminense 8 X 0 Fonseca;2024043015;1;1;1;46;0;0
Fluminense 8 X 0 Fonseca;2024050407;1;1;1;0;0;0
Fluminense BA 1 X 2 Fluminense;2024050121;1;1;0;4;0;0
Fluminense Friburgo 0 X 3 Fluminense;2024043010;1;1;0;117;0;0
Fluminense Friburgo 1 X 1 Fluminense;2024042905;1;1;0;9;0;0
Fluminense X Gremio - Video;2024050401;1;1;0;43;0;0
Fluminense X Moto Club - Video;2024043021;1;1;0;17;0;0
Fluminense X Sampaio Correa - Video;2024050200;1;1;0;16;0;0
Fluminense X Sampaio Correa - Video;2024050217;1;1;0;28;0;0
Fluminense x ABC-RN;2024042914;1;1;0;89;0;0
Fluminense x ABC-RN;2024050315;1;1;0;15;0;0
Fluminense x ASA-AL;2024043013;1;1;0;19;0;0
Fluminense x Acrob-PA;2024050407;1;1;1;52;0;0
Fluminense x Al Ahli Saudi-Arabia Saudita;2024050421;1;1;0;26;0;0
Fluminense x Al Ahly-Egito;2024050421;1;1;0;23;0;0
Fluminense x Alianza Lima-Peru;2024043017;1;1;0;43;0;0
Fluminense x Alianza Lima-Peru;2024050521;1;1;0;34;0;0
Fluminense x America MG-MG;2024050211;1;1;0;0;0;0
Fluminense x America MG-MG;2024050214;1;1;0;3;0;0
Fluminense x America MG-MG;2024050310;1;1;0;8;0;0
Fluminense x America MG-MG;2024050312;1;1;0;2;0;0
Fluminense x America MG-MG;2024050314;1;1;0;7;0;0
Fluminense x America MG-MG;2024050414;1;1;0;86;0;0
Fluminense x America RN-RN;2024043013;1;1;0;189;0;0
Fluminense x Argentinos Juniors-Argentina;2024043017;1;1;0;52;0;0
Fluminense x Athletico PR-PR;2024043000;1;1;0;10;0;0
Fluminense x Atletic Club-MG;2024042914;1;1;0;32;0;0
Fluminense x Atletico GO-GO;2024043000;1;1;0;9;0;0
Fluminense x Atletico GO-GO;2024050220;1;1;0;4;0;0
Fluminense x Atletico GO-GO;2024050312;1;1;0;4;0;0
Fluminense x Atletico GO-GO;2024050521;1;1;0;23;0;0
Fluminense x Atletico MG-MG;2024050118;1;1;0;20;0;0
Fluminense x Atletico MG-MG;2024050210;1;1;0;0;0;0
Fluminense x Atletico MG-MG;2024050219;1;1;0;7;0;0
Fluminense x Atletico MG-MG;2024050303;1;1;0;62;0;0
Fluminense x Atletico MG-MG;2024050310;1;1;0;26;0;0
Fluminense x Atletico MG-MG;2024050311;1;1;0;151;0;0
Fluminense x Atletico MG-MG;2024050320;1;1;0;7;0;0
Fluminense x Atletico MG-MG;2024050401;1;1;0;41;0;0
Fluminense x Atletico MG-MG;2024050402;1;1;0;5;0;0
Fluminense x Atletico MG-MG;2024050417;1;1;0;17;0;0
Fluminense x Atletico MG-MG;2024050418;1;1;0;0;0;0
Fluminense x Atletico MG-MG;2024050419;1;1;0;0;0;0
Fluminense x Atletico MG-MG;2024050421;1;1;0;1;0;0
Fluminense x Atletico MG-MG;2024050423;1;1;0;11;0;0
Fluminense x Atletico MG-MG;2024050501;1;1;0;28;0;0
Fluminense x Atletico MG-MG;2024050502;1;1;0;52;0;0
Fluminense x Atletico MG-MG;2024050516;1;1;0;35;0;0
Fluminense x Atletico MG-MG;2024050521;1;1;0;3;0;0
Fluminense x Atletico Nacional-Colombia;2024043017;1;1;0;23;0;0
Fluminense x Atletico de Madrid-Espanha;2024050515;1;1;0;10;0;0
Fluminense x Audax-RJ;2024043013;1;1;0;45;0;0
Fluminense x Audax-RJ;2024050412;1;1;0;101;0;0
Fluminense x Avai-SC;2024050414;1;1;0;60;0;0
Fluminense x Bahia-BA;2024050406;1;1;0;0;0;0
Fluminense x Bangu-RJ;2024042910;1;1;0;3;0;0
Fluminense x Bangu-RJ;2024043021;1;1;0;14;0;0
Fluminense x Bangu-RJ;2024050123;1;1;0;13;0;0
Fluminense x Barcelona Guaiaquil-Equador;2024043017;1;1;0;32;0;0
Fluminense x Barcelona-Espanha;2024050515;1;1;0;34;0;0
Fluminense x Barra Mansa-RJ;2024042909;1;1;0;5;0;0
Fluminense x Barra Mansa-RJ;2024043013;1;1;0;17;0;0
Fluminense x Barra Mansa-RJ;2024050412;1;1;0;54;0;0
Fluminense x Bayer Leverkusen-Alemanha;2024043016;1;1;0;8;0;0
Fluminense x Bayer Leverkusen-Alemanha;2024043017;1;1;0;1;0;0
Fluminense x Bayern de Munique-Alemanha;2024050420;1;1;0;39;0;0
Fluminense x Bayern de Munique-Alemanha;2024050515;1;1;0;13;0;0
Fluminense x Benfica-Portugal;2024050515;1;1;0;3;0;0
Fluminense x Boavista-RJ;2024050113;1;1;0;13;0;0
Fluminense x Boca Juniors-Argentina;2024042919;1;1;0;32;0;0
Fluminense x Boca Juniors-Argentina;2024043017;1;1;0;10;0;0
Fluminense x Boca Juniors-Argentina;2024043023;1;1;0;21;0;0
Fluminense x Bordeaux-Franca;2024050516;1;1;0;12;0;0
Fluminense x Botafogo PB-PB;2024042914;1;1;0;52;0;0
Fluminense x Botafogo SP-SP;2024042914;1;1;0;43;0;0
Fluminense x Botafogo SP-SP;2024050414;1;1;0;63;0;0
Fluminense x Botafogo-RJ;2024042923;1;1;0;39;0;0
Fluminense x Botafogo-RJ;2024043000;1;1;0;20;0;0
Fluminense x Botafogo-RJ;2024043012;1;1;0;10;0;0
Fluminense x Botafogo-RJ;2024050203;1;1;0;6;0;0
Fluminense x Botafogo-RJ;2024050312;1;1;0;6;0;0
Fluminense x Botafogo-RJ;2024050315;1;1;0;53;0;0
Fluminense x Bragantino-SP;2024043000;1;1;0;12;0;0
Fluminense x Brasil RS-RS;2024043013;1;1;0;43;0;0
Fluminense x CRB-AL;2024042914;1;1;0;73;0;0
Fluminense x CRB-AL;2024050317;1;1;0;26;0;0
Fluminense x CSA-AL;2024042914;1;1;0;107;0;0
Fluminense x Cachoeiro-ES;2024042909;1;1;0;10;0;0
Fluminense x Caldense-MG;2024043013;1;1;0;23;0;0
Fluminense x Caldense-MG;2024050412;1;1;0;62;0;0
Fluminense x Campinense-PB;2024043013;1;1;0;42;0;0
Fluminense x Campo Grande-RJ;2024050217;1;1;1;23;0;0
Fluminense x Ceara-CE;2024042907;1;1;0;16;0;0
Fluminense x Ceara-CE;2024043000;1;1;0;14;0;0
Fluminense x Ceara-CE;2024050312;1;1;0;3;0;0
Fluminense x Ceara-CE;2024050413;1;1;0;73;0;0
Fluminense x Cerro Portenho-Paraguai;2024042919;1;1;0;46;0;0
Fluminense x Cerro Portenho-Paraguai;2024043017;1;1;0;20;0;0
Fluminense x Cerro Portenho-Paraguai;2024050406;1;1;0;0;0;0
Fluminense x Cerro Portenho-Paraguai;2024050521;1;1;0;20;0;0
Fluminense x Colo Colo-Chile;2024043017;1;1;0;26;0;0
Fluminense x Combinado Europeu-Europa;2024050516;1;1;0;35;0;0
Fluminense x Comercial MS-MS;2024043013;1;1;0;9;0;0
Fluminense x Confianca-SE;2024042914;1;1;0;52;0;0
Fluminense x Confianca-SE;2024050108;1;1;1;6;0;0
Fluminense x Confianca-SE;2024050113;1;1;1;17;0;0
Fluminense x Confianca-SE;2024050515;1;1;1;17;0;0
Fluminense x Corinthians-SP;2024042900;1;1;0;3;0;0
Fluminense x Corinthians-SP;2024042908;1;1;0;21;0;0
Fluminense x Corinthians-SP;2024042909;1;1;0;46;0;0
Fluminense x Corinthians-SP;2024042911;1;1;0;98;0;0
Fluminense x Corinthians-SP;2024042919;1;1;0;63;0;0
Fluminense x Corinthians-SP;2024042921;1;1;0;46;0;0
Fluminense x Corinthians-SP;2024042923;1;1;0;0;0;0
Fluminense x Corinthians-SP;2024043000;1;1;0;73;0;0
Fluminense x Corinthians-SP;2024050118;1;1;0;37;0;0
Fluminense x Corinthians-SP;2024050122;1;1;0;16;0;0
Fluminense x Corinthians-SP;2024050406;1;1;0;0;0;0
Fluminense x Corinthians-SP;2024050415;1;1;0;0;0;0
Fluminense x Corinthians-SP;2024050416;1;1;0;103;0;0
Fluminense x Coritiba-PR;2024043000;1;1;0;13;0;0
Fluminense x Cruzeiro-MG;2024050208;1;1;0;3;0;0
Fluminense x Cruzeiro-MG;2024050220;1;1;0;3;0;0
Fluminense x Cruzeiro-MG;2024050414;1;1;0;5;0;0
Fluminense x Democrata SL-MG;2024043013;1;1;0;20;0;0
Fluminense x Deportivo Galicia-Venezuela;2024042912;1;1;0;82;0;0
Fluminense x Desportiva-ES;2024042919;1;1;0;13;0;0
Fluminense x Emelec-Equador;2024043017;1;1;0;11;0;0
Fluminense x Estrela do Norte-ES;2024050215;1;1;1;27;0;0
Fluminense x Fast-AM;2024042909;1;1;1;154;0;0
Fluminense x Fast-AM;2024043013;1;1;0;33;0;0
Fluminense x Fast-AM;2024050112;1;1;1;116;0;0
Fluminense x Fast-AM;2024050121;1;1;1;83;0;0
Fluminense x Fast-AM;2024050300;1;1;1;14;0;0
Fluminense x Ferroviaria-SP;2024042914;1;1;0;38;0;0
Fluminense x Ferroviario-CE;2024042914;1;1;0;64;0;0
Fluminense x Figueirense-SC;2024050220;1;1;0;4;0;0
Fluminense x Figueirense-SC;2024050312;1;1;0;3;0;0
Fluminense x Flamengo-RJ;2024042911;1;1;0;11;0;0
Fluminense x Flamengo-RJ;2024042923;1;1;0;62;0;0
Fluminense x Flamengo-RJ;2024043000;1;1;0;19;0;0
Fluminense x Flamengo-RJ;2024043016;1;1;0;19;0;0
Fluminense x Flamengo-RJ;2024050113;1;1;0;62;0;0
Fluminense x Flamengo-RJ;2024050315;1;1;0;17;0;0
Fluminense x Flamengo-RJ;2024050317;1;1;0;17;0;0
Fluminense x Flamengo-RJ;2024050505;1;1;0;26;0;0
Fluminense x Fluminense Niteroi-RJ;2024043017;1;1;0;41;0;0
Fluminense x Fortaleza-CE;2024043000;1;1;0;9;0;0
Fluminense x Fortaleza-CE;2024050116;1;1;0;0;0;0
Fluminense x Fortaleza-CE;2024050118;1;1;0;0;0;0
Fluminense x Fortaleza-CE;2024050119;1;1;0;22;0;0
Fluminense x Fortaleza-CE;2024050412;1;1;0;8;0;0
Fluminense x Globo-RN;2024050412;1;1;0;58;0;0
Fluminense x Goias-GO;2024043000;1;1;0;6;0;0
Fluminense x Goias-GO;2024050122;1;1;0;5;0;0
Fluminense x Goias-GO;2024050123;1;1;0;16;0;0
Fluminense x Goias-GO;2024050219;1;1;0;6;0;0
Fluminense x Goias-GO;2024050220;1;1;0;6;0;0
Fluminense x Goias-GO;2024050421;1;1;0;14;0;0
Fluminense x Gremio-RS;2024050220;1;1;0;11;0;0
Fluminense x Gremio-RS;2024050412;1;1;0;11;0;0
Fluminense x Gremio-RS;2024050521;1;1;0;3;0;0
Fluminense x Guarani-SP;2024043000;1;1;0;15;0;0
Fluminense x Guarani-SP;2024050311;1;1;0;11;0;0
Fluminense x Horizonte-CE;2024050412;1;1;0;114;0;0
Fluminense x Independiente Sta Fe-Colombia;2024043017;1;1;0;33;0;0
Fluminense x Inter Limeira-SP;2024043013;1;1;0;60;0;0
Fluminense x Internacional-RS;2024050220;1;1;0;6;0;0
Fluminense x Internacional-RS;2024050312;1;1;0;5;0;0
Fluminense x Internazionale-Italia;2024050506;1;1;1;11;0;0
Fluminense x Internazionale-Italia;2024050510;1;1;1;31;0;0
Fluminense x Internazionale-Italia;2024050513;1;1;0;0;0;0
Fluminense x Internazionale-Italia;2024050516;1;1;0;0;0;0
Fluminense x Internazionale-Italia;2024050518;1;1;0;0;0;0
Fluminense x Itabuna-BA;2024043013;1;1;0;17;0;0
Fluminense x Joinville-SC;2024043013;1;1;0;84;0;0
Fluminense x Joinville-SC;2024050108;1;1;0;39;0;0
Fluminense x Joao Maria Galvao Goncalves no Aguia de Maraba;2024050413;1;1;0;4;0;0
Fluminense x Juiz de Fora-MG;2024042909;1;1;0;16;0;0
Fluminense x Juiz de Fora-MG;2024042911;1;1;0;5;0;0
Fluminense x Juventude-RS;2024050220;1;1;0;12;0;0
Fluminense x Juventude-RS;2024050521;1;1;0;32;0;0
Fluminense x LDU-Equador;2024043017;1;1;0;58;0;0
Fluminense x Linhares-ES;2024042907;1;1;0;4;0;0
Fluminense x Linhares-ES;2024043010;1;1;0;30;0;0
Fluminense x Linhares-ES;2024050207;1;1;1;78;0;0
Fluminense x Linhares-ES;2024050315;1;1;1;37;0;0
Fluminense x Londrina-PR;2024042914;1;1;0;24;0;0
Fluminense x Luverdense-MT;2024043013;1;1;0;20;0;0
Fluminense x Luverdense-MT;2024050412;1;1;0;63;0;0
Fluminense x Manchester City-Inglaterra;2024050110;1;1;0;31;0;0
Fluminense x Maranhao-MA;2024042909;1;1;0;15;0;0
Fluminense x Maranhao-MA;2024043013;1;1;0;37;0;0
Fluminense x Maringa-PR;2024042911;1;1;0;3;0;0
Fluminense x Mixto-MT;2024043013;1;1;0;13;0;0
Fluminense x Moto Club-MA;2024042909;1;1;0;44;0;0
Fluminense x Moto Club-MA;2024043013;1;1;0;103;0;0
Fluminense x Moto Club-MA;2024043018;1;1;0;9;0;0
Fluminense x Moto Club-MA;2024050308;1;1;0;61;0;0
Fluminense x Moto Club-MA;2024050412;1;1;0;341;0;0
Fluminense x Munayshi Aktau-Cazaquistao;2024050122;1;1;0;14;0;0
Fluminense x Nacional AM-AM;2024042909;1;1;0;17;0;0
Fluminense x Nacional MG-MG;2024042917;1;1;0;13;0;0
Fluminense x Nacional PB-PB;2024050116;1;1;0;5;0;0
Fluminense x Nacional Uruguai-Uruguai;2024043017;1;1;0;33;0;0
Fluminense x Olimpia-Paraguai;2024050505;1;1;0;25;0;0
Fluminense x Operario MT-MT;2024043014;1;1;1;39;0;0
Fluminense x Operario MT-MT;2024050111;1;1;1;11;0;0
Fluminense x Operario MT-MT;2024050116;1;1;1;0;0;0
Fluminense x Operario MT-MT;2024050117;1;1;0;0;0;0
Fluminense x Palmeiras-SP;2024050122;1;1;0;18;0;0
Fluminense x Parana-PR;2024043013;1;1;0;9;0;0
Fluminense x Parana-PR;2024050412;1;1;0;46;0;0
Fluminense x Paris Saint Germain-Franca;2024042923;1;1;1;40;0;0
Fluminense x Paris Saint Germain-Franca;2024050117;1;1;1;70;0;0
Fluminense x Paris Saint Germain-Franca;2024050121;1;1;1;31;0;0
Fluminense x Paris Saint Germain-Franca;2024050414;1;1;1;1;0;0
Fluminense x Paris Saint Germain-Franca;2024050415;1;1;0;2;0;0
Fluminense x Paris Saint Germain-Franca;2024050505;1;1;1;4;0;0
Fluminense x Paris Saint Germain-Franca;2024050510;1;1;0;53;0;0
Fluminense x Paris Saint Germain-Franca;2024050520;1;1;1;10;0;0
Fluminense x Paysandu-PA;2024042914;1;1;0;18;0;0
Fluminense x Paysandu-PA;2024042919;1;1;0;16;0;0
Fluminense x Paysandu-PA;2024042920;1;1;0;0;0;0
Fluminense x Paysandu-PA;2024042923;1;1;0;0;0;0
Fluminense x Paysandu-PA;2024043013;1;1;0;16;0;0
Fluminense x Paysandu-PA;2024043016;1;1;0;26;0;0
Fluminense x Penarol-Uruguai;2024042918;1;1;0;23;0;0
Fluminense x Penarol-Uruguai;2024043017;1;1;0;23;0;0
Fluminense x Petro-atletico-Angola;2024050517;1;1;0;11;0;0
Fluminense x Ponte Preta-SP;2024043000;1;1;0;6;0;0
Fluminense x Porto Alegre-RJ;2024042909;1;1;0;7;0;0
Fluminense x Pouso Alegre-MG;2024043013;1;1;0;16;0;0
Fluminense x Real Madrid-Espanha;2024050515;1;1;0;15;0;0
Fluminense x Real Madrid-Espanha;2024050523;1;1;0;26;0;0
Fluminense x Remo-PA;2024042914;1;1;0;5;0;0
Fluminense x Remo-PA;2024042919;1;1;0;9;0;0
Fluminense x Rio Branco-ES;2024042909;1;1;0;15;0;0
Fluminense x Rio Branco-ES;2024043013;1;1;0;4;0;0
Fluminense x Rio Branco-ES;2024050119;1;1;0;55;0;0
Fluminense x Rio Claro-SP;2024042909;1;1;0;4;0;0
Fluminense x Rio Cricket-RJ;2024050115;1;1;1;3;0;0
Fluminense x Rio Negro-AM;2024050219;1;1;1;29;0;0
Fluminense x River Plate-Argentina;2024043017;1;1;0;11;0;0
Fluminense x River Plate-Argentina;2024043023;1;1;0;18;0;0
Fluminense x River Plate-Argentina;2024050213;1;1;0;3;0;0
Fluminense x River-PI;2024043013;1;1;0;30;0;0
Fluminense x River-PI;2024050412;1;1;0;20;0;0
Fluminense x River-PI;2024050413;1;1;0;88;0;0
Fluminense x Royal-RJ;2024042909;1;1;0;6;0;0
Fluminense x Salgueiro-PE;2024043013;1;1;0;19;0;0
Fluminense x Salgueiro-PE;2024050413;1;1;0;124;0;0
Fluminense x Sampaio Correa RJ-RJ;2024043013;1;1;0;15;0;0
Fluminense x Sampaio Correa RJ-RJ;2024050116;1;1;0;4;0;0
Fluminense x Sampaio Correa-MA;2024042913;1;1;0;13;0;0
Fluminense x Sampaio Correa-MA;2024042914;1;1;0;7;0;0
Fluminense x Sampaio Correa-MA;2024042915;1;1;0;75;0;0
Fluminense x Sampaio Correa-MA;2024042916;1;1;0;26;0;0
Fluminense x Sampaio Correa-MA;2024042918;1;1;0;11;0;0
Fluminense x Sampaio Correa-MA;2024043009;1;1;0;50;0;0
Fluminense x Sampaio Correa-MA;2024043010;1;1;0;23;0;0
Fluminense x Sampaio Correa-MA;2024043011;1;1;0;3;0;0
Fluminense x Sampaio Correa-MA;2024043012;1;1;0;34;0;0
Fluminense x Sampaio Correa-MA;2024043016;1;1;0;0;0;0
Fluminense x Sampaio Correa-MA;2024043021;1;1;0;28;0;0
Fluminense x Sampaio Correa-MA;2024043023;1;1;0;24;0;0
Fluminense x Sampaio Correa-MA;2024050100;1;1;0;61;0;0
Fluminense x Sampaio Correa-MA;2024050204;1;1;0;82;0;0
Fluminense x Sampaio Correa-MA;2024050212;1;1;0;3;0;0
Fluminense x Sampaio Correa-MA;2024050406;1;1;0;14;0;0
Fluminense x Sampaio Correa-MA;2024050521;1;1;0;32;0;0
Fluminense x San Lorenzo-Argentina;2024043017;1;1;1;13;0;0
Fluminense x San Lorenzo-Argentina;2024050222;1;1;1;0;0;0
Fluminense x Santo Andre-SP;2024043013;1;1;0;42;0;0
Fluminense x Santos-SP;2024043012;1;1;0;7;0;0
Fluminense x Santos-SP;2024050220;1;1;0;7;0;0
Fluminense x Selecao Bulgaria-Bulgaria;2024050411;1;1;0;32;0;0
Fluminense x Selecao Chile-Chile;2024042920;1;1;0;7;0;0
Fluminense x Selecao Ilheus-BA;2024050111;1;1;1;10;0;0
Fluminense x Serra-ES;2024043010;1;1;0;28;0;0
Fluminense x Serra-ES;2024043013;1;1;0;33;0;0
Fluminense x Sinop-MT;2024043013;1;1;0;14;0;0
Fluminense x Sinop-MT;2024050413;1;1;0;117;0;0
Fluminense x Sport-PE;2024043000;1;1;0;31;0;0
Fluminense x Sport-PE;2024050220;1;1;0;13;0;0
Fluminense x Sport-PE;2024050312;1;1;0;3;0;0
Fluminense x Sporting Cristal-Peru;2024043017;1;1;0;6;0;0
Fluminense x Sao Caetano-SP;2024043016;1;1;1;57;0;0
Fluminense x Sao Jose-SP;2024043013;1;1;0;18;0;0
Fluminense x Sao Paulo-SP;2024050112;1;1;0;22;0;0
Fluminense x Sao Paulo-SP;2024050114;1;1;0;0;0;0
Fluminense x Sao Paulo-SP;2024050122;1;1;0;8;0;0
Fluminense x Sao Paulo-SP;2024050123;1;1;0;12;0;0
Fluminense x Sao Paulo-SP;2024050210;1;1;0;6;0;0
Fluminense x Sao Paulo-SP;2024050220;1;1;0;12;0;0
Fluminense x Sao Paulo-SP;2024050521;1;1;0;47;0;0
Fluminense x Sao Raimundo-AM;2024042909;1;1;1;41;0;0
Fluminense x Sao Raimundo-AM;2024042910;1;1;0;7;0;0
