# ----------------------------------------
# Exportação do CSV de relatório
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuários
# Data de início: 20230724
# Data de término: 20230820
Caminho da página e classe da tela;Data;Sessões;Usuários;Novos usuários;Tempo de engajamento médio por sessão;Conversões;Receita total
/link_jogo/7067;20230807;1;1;0;15;0;0
/link_jogo/7068;20230807;1;1;0;12;0;0
/link_jogo/7068;20230810;1;1;0;12;0;0
/link_jogo/7069;20230807;1;1;0;10;0;0
/link_jogo/7069;20230810;1;1;0;30;0;0
/link_jogo/7070;20230807;1;1;0;21;0;0
/link_jogo/7071;20230807;1;1;0;13;0;0
/link_jogo/7072;20230807;1;1;0;1;0;0
/link_jogo/7073;20230810;1;1;0;8;0;0
/link_jogo/7074;20230807;1;1;0;27;0;0
/link_jogo/7074;20230810;1;1;0;31;0;0
/link_jogo/7075;20230807;1;1;0;3;0;0
/link_jogo/7075;20230808;1;1;0;22;0;0
/link_jogo/7076;20230807;1;1;0;2;0;0
/link_jogo/7077;20230807;1;1;0;9;0;0
/link_jogo/7078;20230807;1;1;0;19;0;0
/link_jogo/7079;20230807;1;1;0;2;0;0
/link_jogo/7080;20230807;1;1;0;2;0;0
/link_jogo/7081;20230807;1;1;0;1;0;0
/link_jogo/7082;20230807;1;1;0;15;0;0
/link_jogo/7082;20230820;1;1;0;10;0;0
/link_jogo/7083;20230807;1;1;0;10;0;0
/link_jogo/7084;20230807;1;1;0;3;0;0
/link_jogo/7085;20230807;1;1;0;13;0;0
/link_jogo/7086;20230807;1;1;0;12;0;0
/link_jogo/7087;20230807;1;1;0;11;0;0
/link_jogo/7088;20230807;1;1;0;9;0;0
/link_jogo/7088;20230810;1;1;0;15;0;0
/link_jogo/7089;20230809;1;1;0;0;0;0
/link_jogo/7090;20230810;1;1;0;5;0;0
/link_jogo/7109;20230810;1;1;0;33;0;0
/link_jogo/7114;20230816;1;1;1;10;0;0
/link_jogo/7114;20230820;1;1;1;7;0;0
/link_jogo/7116;20230820;1;1;0;25;0;0
/link_jogo/7117;20230818;1;1;0;5;0;0
/link_jogo/7117;20230820;1;1;0;8;0;0
/link_jogo/7128;20230810;1;1;0;26;0;0
/link_jogo/7137;20230803;1;1;0;26;0;0
/link_jogo/7138;20230808;1;1;0;0;0;0
/link_jogo/7138;20230809;1;1;0;10;0;0
/link_jogo/7139;20230807;1;1;0;67;0;0
/link_jogo/7141;20230808;1;1;0;66;0;0
/link_jogo/7150;20230810;1;1;1;0;0;0
/link_jogo/7159;20230807;1;1;0;12;0;0
/link_jogo/7159;20230820;1;1;0;3;0;0
/link_jogo/7160;20230815;1;1;0;0;0;0
/link_jogo/7162;20230806;1;1;0;12;0;0
/link_jogo/7162;20230818;1;1;0;8;0;0
/link_jogo/7163;20230806;1;1;0;8;0;0
/link_jogo/7164;20230820;1;1;0;5;0;0
/link_jogo/7195;20230809;1;1;0;1;0;0
/link_jogo/7195;20230811;1;1;0;5;0;0
/link_jogo/7202;20230806;1;1;0;15;0;0
/link_jogo/7203;20230807;1;1;0;6;0;0
/link_jogo/7205;20230810;1;1;0;5;0;0
/link_jogo/7206;20230810;1;1;0;4;0;0
/link_jogo/7207;20230810;1;1;0;6;0;0
/link_jogo/7208;20230810;1;1;0;4;0;0
/link_jogo/7209;20230810;1;1;0;3;0;0
/link_jogo/7210;20230810;1;1;0;4;0;0
/link_jogo/7211;20230810;1;1;0;3;0;0
/link_jogo/7212;20230810;1;1;0;4;0;0
/link_jogo/7213;20230810;1;1;0;8;0;0
/link_jogo/7214;20230809;1;1;0;3;0;0
/link_jogo/7231;20230804;1;1;0;0;0;0
/link_jogo/7231;20230806;1;1;0;13;0;0
/link_jogo/7232;20230806;1;1;0;7;0;0
/link_jogo/7233;20230820;1;1;0;4;0;0
/link_jogo/7234;20230820;1;1;0;11;0;0
/link_jogo/7240;20230812;1;1;1;42;0;0
/link_jogo/7273;20230810;1;1;0;10;0;0
/link_jogo/7280;20230808;1;1;0;1;0;0
/link_jogo/7280;20230809;1;1;0;2;0;0
/link_jogo/7280;20230811;1;1;0;7;0;0
/link_jogo/7305;20230820;1;1;0;5;0;0
/link_jogo/7326;20230804;1;1;0;9;0;0
/link_jogo/7327;20230804;1;1;0;18;0;0
/link_jogo/7328;20230818;1;1;1;0;0;0
/link_jogo/7332;20230804;1;1;0;18;0;0
/link_jogo/7333;20230804;1;1;0;4;0;0
/link_jogo/7334;20230804;1;1;0;7;0;0
/link_jogo/7337;20230804;1;1;0;18;0;0
/link_jogo/7338;20230804;1;1;0;21;0;0
/link_jogo/7339;20230804;1;1;0;18;0;0
/link_jogo/7340;20230804;1;1;0;13;0;0
/link_jogo/7341;20230804;1;1;0;0;0;0
/link_jogo/7345;20230808;1;1;1;5;0;0
/link_jogo/7357;20230820;1;1;0;4;0;0
/link_jogo/7358;20230820;1;1;0;6;0;0
/link_jogo/7359;20230820;1;1;0;2;0;0
/link_jogo/7360;20230820;1;1;0;2;0;0
/link_jogo/7361;20230820;1;1;0;1;0;0
/link_jogo/7378;20230820;1;1;0;12;0;0
/link_jogo/7390;20230809;1;1;0;0;0;0
/link_jogo/7399;20230804;1;1;0;45;0;0
/link_jogo/7399;20230807;1;1;0;12;0;0
/link_jogo/7399;20230809;1;1;0;34;0;0
/link_jogo/7400;20230807;1;1;0;13;0;0
/link_jogo/7403;20230807;1;1;0;63;0;0
/link_jogo/7404;20230807;1;1;0;1;0;0
/link_jogo/7405;20230807;1;1;0;6;0;0
/link_jogo/7407;20230810;1;1;0;40;0;0
/link_jogo/7408;20230807;1;1;0;3;0;0
/link_jogo/7408;20230810;1;1;0;8;0;0
/link_jogo/7409;20230807;1;1;0;6;0;0
/link_jogo/7409;20230810;1;1;0;4;0;0
/link_jogo/7411;20230803;1;1;0;3;0;0
/link_jogo/7411;20230807;1;1;0;12;0;0
/link_jogo/7419;20230807;1;1;0;10;0;0
/link_jogo/7420;20230820;1;1;0;402;0;0
/link_jogo/7427;20230807;1;1;0;12;0;0
/link_jogo/7435;20230810;1;1;0;7;0;0
/link_jogo/7455;20230814;1;1;0;0;0;0
/link_jogo/7458;20230815;1;1;0;2;0;0
/link_jogo/7468;20230803;1;1;0;13;0;0
/link_jogo/7498;20230810;1;1;0;10;0;0
/link_jogo/7498;20230812;1;1;0;65;0;0
/link_jogo/7500;20230810;1;1;0;1;0;0
/link_jogo/7501;20230813;1;1;0;3;0;0
/link_jogo/7502;20230807;1;1;0;4;0;0
/link_jogo/7503;20230807;1;1;0;1;0;0
/link_jogo/7505;20230803;1;1;0;20;0;0
/link_jogo/7510;20230807;1;1;0;8;0;0
/link_jogo/7512;20230807;1;1;0;12;0;0
/link_jogo/7552;20230807;1;1;0;11;0;0
/link_jogo/7555;20230809;1;1;0;3;0;0
/link_jogo/7556;20230811;1;1;0;2;0;0
/link_jogo/7557;20230809;1;1;0;1;0;0
/link_jogo/7558;20230811;1;1;0;5;0;0
/link_jogo/7561;20230809;1;1;0;3;0;0
/link_jogo/7562;20230810;1;1;0;41;0;0
/link_jogo/7572;20230816;1;1;0;2;0;0
/link_jogo/7587;20230803;1;1;0;2;0;0
/link_jogo/7607;20230816;1;1;0;1;0;0
/link_jogo/7608;20230806;1;1;0;14;0;0
/link_jogo/7608;20230815;1;1;0;3;0;0
/link_jogo/7623;20230818;1;1;0;11;0;0
/link_jogo/7631;20230811;1;1;0;11;0;0
/link_jogo/7637;20230811;1;1;0;14;0;0
/link_jogo/7637;20230815;1;1;0;11;0;0
/link_jogo/7640;20230805;1;0;0;0;0;0
/link_jogo/7640;20230816;1;1;0;0;0;0
/link_jogo/7641;20230818;1;1;0;22;0;0
/link_jogo/7643;20230807;1;1;0;3;0;0
/link_jogo/7644;20230807;1;1;0;14;0;0
/link_jogo/7645;20230809;1;1;0;0;0;0
/link_jogo/7645;20230811;1;1;0;5;0;0
/link_jogo/7645;20230812;1;1;0;16;0;0
/link_jogo/7646;20230807;1;1;0;4;0;0
/link_jogo/7647;20230807;1;1;0;3;0;0
/link_jogo/7648;20230807;1;1;0;32;0;0
/link_jogo/7648;20230812;1;1;0;14;0;0
/link_jogo/7648;20230820;1;1;0;17;0;0
/link_jogo/7649;20230806;1;1;0;2;0;0
/link_jogo/7649;20230807;1;1;0;60;0;0
/link_jogo/7649;20230812;1;1;0;3;0;0
/link_jogo/7649;20230820;1;1;0;2;0;0
/link_jogo/7650;20230807;1;1;0;2;0;0
/link_jogo/7650;20230818;1;1;0;23;0;0
/link_jogo/7650;20230820;1;1;0;17;0;0
/link_jogo/7651;20230820;1;1;0;4;0;0
/link_jogo/7652;20230820;1;1;0;2;0;0
/link_jogo/7653;20230820;1;1;0;3;0;0
/link_jogo/7654;20230806;1;1;0;2;0;0
/link_jogo/7654;20230807;1;1;0;31;0;0
/link_jogo/7654;20230809;1;1;0;1;0;0
/link_jogo/7654;20230820;1;1;0;4;0;0
/link_jogo/7655;20230820;1;1;0;3;0;0
/link_jogo/7656;20230818;1;1;0;9;0;0
/link_jogo/7657;20230812;1;1;0;5;0;0
/link_jogo/7660;20230802;1;1;0;0;0;0
/link_jogo/7660;20230808;1;1;0;47;0;0
/link_jogo/7660;20230809;1;1;0;1;0;0
/link_jogo/7660;20230812;1;1;0;9;0;0
/link_jogo/7662;20230802;1;1;0;0;0;0
/link_jogo/7662;20230807;1;1;0;5;0;0
/link_jogo/7662;20230809;1;1;0;1;0;0
/link_jogo/7662;20230812;1;1;0;10;0;0
/link_jogo/7662;20230820;1;1;0;1;0;0
/link_jogo/7663;20230802;1;1;0;3;0;0
/link_jogo/7663;20230811;1;1;0;15;0;0
/link_jogo/7663;20230812;1;1;0;3;0;0
/link_jogo/7675;20230818;1;1;0;2;0;0
/link_jogo/7707;20230802;1;1;0;5;0;0
/link_jogo/7715;20230802;1;1;0;0;0;0
/link_jogo/7715;20230809;1;1;0;1;0;0
/link_jogo/7717;20230802;1;1;0;0;0;0
/link_jogo/7717;20230809;1;1;0;2;0;0
/link_jogo/7718;20230818;1;1;0;3;0;0
/link_jogo/7720;20230802;1;1;0;0;0;0
/link_jogo/7720;20230809;1;1;0;1;0;0
/link_jogo/7723;20230802;1;1;0;0;0;0
/link_jogo/7727;20230809;1;1;0;2;0;0
/link_jogo/7730;20230803;1;1;0;5;0;0
/link_jogo/7730;20230809;1;1;0;1;0;0
/link_jogo/7732;20230802;1;1;0;4;0;0
/link_jogo/7733;20230815;1;1;0;7;0;0
/link_jogo/7734;20230802;1;1;0;0;0;0
/link_jogo/7741;20230810;1;1;0;7;0;0
/link_jogo/7742;20230814;1;1;0;29;0;0
/link_jogo/7745;20230811;1;1;0;10;0;0
/link_jogo/7761;20230807;1;1;0;28;0;0
/link_jogo/7765;20230802;1;1;0;22;0;0
/link_jogo/7786;20230802;1;1;0;0;0;0
/link_jogo/7786;20230809;1;1;0;1;0;0
/link_jogo/7788;20230802;1;1;0;0;0;0
/link_jogo/7788;20230803;1;1;0;23;0;0
/link_jogo/7788;20230811;1;1;0;5;0;0
/link_jogo/7791;20230802;1;1;0;0;0;0
/link_jogo/7791;20230809;1;1;0;1;0;0
/link_jogo/7793;20230802;1;1;0;0;0;0
/link_jogo/7793;20230809;1;1;0;0;0;0
/link_jogo/7800;20230802;1;1;0;0;0;0
/link_jogo/7803;20230802;1;1;0;0;0;0
/link_jogo/7806;20230802;1;1;0;0;0;0
/link_jogo/7808;20230802;1;1;0;0;0;0
/link_jogo/7808;20230809;1;1;0;0;0;0
/link_jogo/7808;20230811;1;1;0;5;0;0
/link_jogo/7809;20230802;1;1;0;0;0;0
/link_jogo/7809;20230809;1;1;0;0;0;0
/link_jogo/7809;20230813;1;1;0;21;0;0
/link_jogo/7809;20230816;1;1;0;5;0;0
/link_jogo/7811;20230802;1;1;0;0;0;0
/link_jogo/7811;20230806;1;1;0;57;0;0
/link_jogo/7811;20230809;1;1;0;0;0;0
/link_jogo/7815;20230803;1;1;0;5;0;0
/link_jogo/7850;20230817;1;1;0;8;0;0
/link_jogo/7854;20230808;1;1;0;22;0;0
/link_jogo/7855;20230808;1;1;0;13;0;0
/link_jogo/7866;20230814;1;1;0;206;0;0
/link_jogo/7870;20230808;1;1;0;7;0;0
/link_jogo/7873;20230808;1;1;0;6;0;0
/link_jogo/7874;20230808;1;1;0;2;0;0
/link_jogo/7878;20230808;1;1;0;2;0;0
/link_jogo/7879;20230808;1;1;0;6;0;0
/link_jogo/7880;20230808;1;1;0;3;0;0
/link_jogo/7881;20230808;1;1;0;1;0;0
/link_jogo/7882;20230808;1;1;0;2;0;0
/link_jogo/7883;20230808;1;1;0;14;0;0
/link_jogo/7884;20230808;1;1;0;2;0;0
/link_jogo/7885;20230808;1;1;0;2;0;0
/link_jogo/7886;20230808;1;1;0;2;0;0
/link_jogo/7887;20230808;1;1;0;1;0;0
/link_jogo/7888;20230808;1;1;0;2;0;0
/link_jogo/7889;20230808;1;1;0;2;0;0
/link_jogo/7891;20230808;1;1;0;2;0;0
/link_jogo/7893;20230808;1;1;0;15;0;0
/link_jogo/7895;20230808;1;1;0;10;0;0
/link_jogo/7897;20230808;1;1;0;11;0;0
/link_jogo/7899;20230803;1;1;0;5;0;0
/link_jogo/7899;20230808;1;1;0;7;0;0
/link_jogo/7900;20230808;1;1;0;7;0;0
/link_jogo/7911;20230804;1;1;0;2;0;0
/link_jogo/7911;20230806;1;1;0;7;0;0
/link_jogo/7949;20230820;1;1;0;2;0;0
/link_jogo/7974;20230816;1;1;0;44;0;0
/link_jogo/8032;20230815;1;1;0;33;0;0
/link_jogo/8048;20230804;1;1;0;31;0;0
/link_jogo/8082;20230814;1;1;0;2;0;0
/link_jogo/8090;20230808;1;1;0;1;0;0
/link_jogo/8129;20230803;1;1;0;25;0;0
/link_jogo/8134;20230802;1;1;0;11;0;0
/link_jogo/8139;20230819;1;1;0;3;0;0
/link_jogo/8142;20230807;1;1;0;6;0;0
/link_jogo/8170;20230816;1;0;0;0;0;0
/link_jogo/8198;20230806;1;1;0;6;0;0
/link_jogo/8211;20230805;1;1;0;8;0;0
/link_jogo/8211;20230807;1;1;0;16;0;0
/link_jogo/8230;20230818;1;1;0;8;0;0
/link_jogo/8232;20230818;1;1;0;16;0;0
/link_jogo/8233;20230818;1;1;0;9;0;0
/link_jogo/8234;20230818;1;1;0;13;0;0
/link_jogo/8235;20230818;1;1;0;10;0;0
/link_jogo/8236;20230818;1;1;0;9;0;0
/link_jogo/8237;20230818;1;1;0;13;0;0
/link_jogo/8238;20230813;1;1;0;0;0;0
/link_jogo/8238;20230818;1;1;0;17;0;0
/link_jogo/8239;20230818;1;1;0;10;0;0
/link_jogo/8240;20230818;1;1;0;14;0;0
/link_jogo/8241;20230818;1;1;0;11;0;0
/link_jogo/8243;20230818;1;1;0;10;0;0
/link_jogo/8244;20230818;1;1;0;7;0;0
/link_jogo/8245;20230818;1;1;0;16;0;0
/link_jogo/8246;20230818;1;1;0;17;0;0
/link_jogo/8247;20230813;1;1;0;1;0;0
/link_jogo/8249;20230811;1;1;0;15;0;0
/link_jogo/8250;20230811;1;1;0;3;0;0
/link_jogo/8251;20230811;1;1;0;5;0;0
/link_jogo/8252;20230811;1;1;0;6;0;0
/link_jogo/8253;20230811;1;1;0;18;0;0
/link_jogo/8254;20230811;1;1;0;12;0;0
/link_jogo/8255;20230811;1;1;0;16;0;0
/link_jogo/8257;20230811;1;1;0;15;0;0
/link_jogo/8257;20230812;1;1;0;2;0;0
/link_jogo/8259;20230813;1;1;0;62;0;0
/link_jogo/8260;20230811;1;1;0;7;0;0
/link_jogo/8260;20230812;1;1;0;1;0;0
/link_jogo/8260;20230813;1;1;0;2;0;0
/link_jogo/8261;20230811;1;1;0;7;0;0
/link_jogo/8262;20230811;1;1;0;5;0;0
/link_jogo/8262;20230813;1;1;0;3;0;0
/link_jogo/8262;20230818;1;1;0;9;0;0
/link_jogo/8263;20230803;1;1;0;20;0;0
/link_jogo/8263;20230811;1;1;0;3;0;0
/link_jogo/8263;20230813;1;1;0;2;0;0
/link_jogo/8265;20230811;1;1;0;2;0;0
/link_jogo/8265;20230813;1;1;0;2;0;0
/link_jogo/8265;20230818;1;1;0;6;0;0
/link_jogo/8266;20230811;1;1;0;1;0;0
/link_jogo/8266;20230813;1;1;0;1;0;0
/link_jogo/8266;20230818;1;1;0;9;0;0
/link_jogo/8267;20230811;1;1;0;1;0;0
/link_jogo/8267;20230813;1;1;0;2;0;0
/link_jogo/8267;20230818;1;1;0;10;0;0
/link_jogo/8268;20230811;1;1;0;1;0;0
/link_jogo/8268;20230818;1;1;0;6;0;0
/link_jogo/8269;20230811;1;1;0;1;0;0
/link_jogo/8269;20230818;1;1;0;8;0;0
/link_jogo/8270;20230811;1;1;0;4;0;0
/link_jogo/8270;20230818;1;1;0;12;0;0
/link_jogo/8271;20230811;1;1;0;1;0;0
/link_jogo/8271;20230818;1;1;0;7;0;0
/link_jogo/8272;20230811;1;1;0;2;0;0
/link_jogo/8272;20230813;1;1;0;2;0;0
/link_jogo/8272;20230818;1;1;0;7;0;0
/link_jogo/8273;20230811;1;1;0;1;0;0
/link_jogo/8273;20230818;1;1;0;11;0;0
/link_jogo/8274;20230811;1;1;0;2;0;0
/link_jogo/8274;20230813;1;1;0;0;0;0
/link_jogo/8274;20230818;1;1;0;10;0;0
/link_jogo/8275;20230811;1;1;0;1;0;0
/link_jogo/8275;20230813;1;1;0;1;0;0
/link_jogo/8276;20230811;1;1;0;1;0;0
/link_jogo/8277;20230811;1;1;0;1;0;0
/link_jogo/8277;20230813;1;1;0;1;0;0
/link_jogo/8277;20230818;1;1;0;8;0;0
/link_jogo/8278;20230811;1;1;0;1;0;0
/link_jogo/8278;20230813;1;1;0;2;0;0
/link_jogo/8278;20230818;1;1;0;44;0;0
/link_jogo/8279;20230811;1;1;0;2;0;0
/link_jogo/8279;20230818;1;1;0;3;0;0
/link_jogo/8280;20230818;1;1;0;3;0;0
/link_jogo/8281;20230811;1;1;0;1;0;0
/link_jogo/8281;20230818;1;1;0;3;0;0
/link_jogo/8282;20230811;1;1;0;1;0;0
/link_jogo/8282;20230818;1;1;0;5;0;0
/link_jogo/8283;20230811;1;1;0;2;0;0
/link_jogo/8283;20230818;1;1;0;3;0;0
/link_jogo/8284;20230811;1;1;0;3;0;0
/link_jogo/8284;20230818;1;1;0;3;0;0
/link_jogo/8285;20230811;1;1;0;3;0;0
/link_jogo/8285;20230818;1;1;0;1;0;0
/link_jogo/8286;20230811;1;1;0;1;0;0
/link_jogo/8286;20230818;1;1;0;4;0;0
/link_jogo/8287;20230818;1;1;0;2;0;0
/link_jogo/8288;20230811;1;1;0;1;0;0
/link_jogo/8288;20230818;1;1;0;3;0;0
/link_jogo/8289;20230811;1;1;0;1;0;0
/link_jogo/8289;20230818;1;1;0;11;0;0
/link_jogo/8292;20230811;1;1;0;4;0;0
/link_jogo/8292;20230818;1;1;0;16;0;0
/link_jogo/8293;20230811;1;1;0;3;0;0
/link_jogo/8293;20230813;1;1;0;1;0;0
/link_jogo/8293;20230818;1;1;0;14;0;0
/link_jogo/8294;20230811;1;1;0;4;0;0
/link_jogo/8294;20230813;1;1;0;1;0;0
/link_jogo/8295;20230811;1;1;0;1;0;0
/link_jogo/8296;20230811;1;1;0;1;0;0
/link_jogo/8297;20230811;1;1;0;1;0;0
/link_jogo/8298;20230811;1;1;0;1;0;0
/link_jogo/8298;20230813;1;1;0;1;0;0
/link_jogo/8299;20230811;1;1;0;3;0;0
/link_jogo/8301;20230811;1;1;0;1;0;0
/link_jogo/8302;20230807;1;1;0;10;0;0
/link_jogo/8302;20230811;1;1;0;1;0;0
/link_jogo/8303;20230806;1;1;0;11;0;0
/link_jogo/8303;20230811;1;1;0;1;0;0
/link_jogo/8303;20230813;1;1;0;4;0;0
/link_jogo/8304;20230811;1;1;0;1;0;0
/link_jogo/8306;20230811;1;1;0;1;0;0
/link_jogo/8308;20230811;1;1;0;2;0;0
/link_jogo/8308;20230818;1;1;0;13;0;0
/link_jogo/8309;20230811;1;1;0;6;0;0
/link_jogo/8310;20230809;1;1;0;3;0;0
/link_jogo/8310;20230811;1;1;0;4;0;0
/link_jogo/8311;20230811;1;1;0;2;0;0
/link_jogo/8312;20230811;1;1;0;3;0;0
/link_jogo/8314;20230811;1;1;0;3;0;0
/link_jogo/8315;20230811;1;1;0;4;0;0
/link_jogo/8316;20230811;1;1;0;1;0;0
/link_jogo/8317;20230811;1;1;0;1;0;0
/link_jogo/8318;20230811;1;1;0;2;0;0
/link_jogo/8319;20230811;1;1;0;1;0;0
/link_jogo/8322;20230811;1;1;0;2;0;0
/link_jogo/8324;20230811;1;1;0;1;0;0
/link_jogo/8325;20230811;1;1;0;3;0;0
/link_jogo/8326;20230811;1;1;0;3;0;0
/link_jogo/8327;20230811;1;1;0;5;0;0
/link_jogo/8335;20230811;1;1;0;9;0;0
/link_jogo/8336;20230811;1;1;0;5;0;0
/link_jogo/8337;20230811;1;1;0;4;0;0
/link_jogo/8339;20230811;1;1;0;6;0;0
/link_jogo/8340;20230811;1;1;0;4;0;0
/link_jogo/8341;20230811;1;1;0;26;0;0
/link_jogo/8343;20230811;1;1;0;11;0;0
/link_jogo/8344;20230811;1;1;0;1;0;0
/link_jogo/8345;20230811;1;1;0;1;0;0
/link_jogo/8346;20230811;1;1;0;1;0;0
/link_jogo/8347;20230811;1;1;0;1;0;0
/link_jogo/8348;20230811;1;1;0;1;0;0
/link_jogo/8349;20230811;1;1;0;1;0;0
/link_jogo/8350;20230811;1;1;0;1;0;0
/link_jogo/8352;20230811;1;1;0;1;0;0
/link_jogo/8356;20230811;1;1;0;1;0;0
/link_jogo/8357;20230811;1;1;0;1;0;0
/link_jogo/8358;20230811;1;1;0;4;0;0
/link_jogo/8359;20230811;1;1;0;3;0;0
/link_jogo/8360;20230811;1;1;0;3;0;0
/link_jogo/8361;20230811;1;1;0;3;0;0
/link_jogo/8363;20230811;1;1;0;4;0;0
/link_jogo/8364;20230811;1;1;0;3;0;0
/link_jogo/8365;20230811;1;1;0;3;0;0
/link_jogo/8366;20230811;1;1;0;8;0;0
/link_jogo/8367;20230811;1;1;0;3;0;0
/link_jogo/8368;20230807;1;1;0;18;0;0
/link_jogo/8368;20230811;1;1;0;3;0;0
/link_jogo/8369;20230811;1;1;0;3;0;0
/link_jogo/8370;20230811;1;1;0;3;0;0
/link_jogo/8371;20230811;1;1;0;3;0;0
/link_jogo/8372;20230811;1;1;0;3;0;0
/link_jogo/8373;20230805;1;1;0;5;0;0
/link_jogo/8373;20230811;1;1;0;3;0;0
/link_jogo/8374;20230811;1;1;0;6;0;0
/link_jogo/8375;20230811;1;1;0;2;0;0
/link_jogo/8376;20230803;1;1;0;0;0;0
/link_jogo/8376;20230805;1;1;0;11;0;0
/link_jogo/8376;20230811;1;1;0;1;0;0
/link_jogo/8377;20230811;1;1;0;1;0;0
/link_jogo/8379;20230811;1;1;0;1;0;0
/link_jogo/8380;20230811;1;1;0;1;0;0
/link_jogo/8381;20230811;1;1;0;1;0;0
/link_jogo/8382;20230811;1;1;0;1;0;0
/link_jogo/8383;20230811;1;1;0;1;0;0
/link_jogo/8384;20230811;1;1;0;2;0;0
/link_jogo/8385;20230811;1;1;0;19;0;0
/link_jogo/8386;20230811;1;1;0;1;0;0
/link_jogo/8387;20230811;1;1;0;1;0;0
/link_jogo/8388;20230811;1;1;0;1;0;0
/link_jogo/8389;20230811;1;1;0;1;0;0
/link_jogo/839;20230812;1;1;0;2;0;0
/link_jogo/8390;20230811;1;1;0;1;0;0
/link_jogo/8391;20230811;1;1;0;1;0;0
/link_jogo/8393;20230811;1;1;0;1;0;0
/link_jogo/8394;20230811;1;1;0;1;0;0
/link_jogo/8401;20230812;1;1;0;11;0;0
/link_jogo/8401;20230814;1;1;0;6;0;0
/link_jogo/8405;20230811;1;1;0;1;0;0
/link_jogo/8406;20230811;1;1;0;1;0;0
/link_jogo/8407;20230811;1;1;0;1;0;0
/link_jogo/8408;20230811;1;1;0;1;0;0
/link_jogo/8409;20230811;1;1;0;1;0;0
/link_jogo/8410;20230811;1;1;0;1;0;0
/link_jogo/8411;20230811;1;1;0;1;0;0
/link_jogo/8412;20230811;1;1;0;1;0;0
/link_jogo/8413;20230802;1;1;0;0;0;0
/link_jogo/8413;20230809;1;1;0;2;0;0
/link_jogo/8413;20230811;1;1;0;1;0;0
/link_jogo/8414;20230811;1;1;0;1;0;0
/link_jogo/8415;20230802;1;1;0;4;0;0
/link_jogo/8415;20230809;1;1;0;1;0;0
/link_jogo/8415;20230811;1;1;0;2;0;0
/link_jogo/8416;20230811;1;1;0;5;0;0
/link_jogo/8417;20230802;1;1;0;4;0;0
/link_jogo/8417;20230809;1;1;0;5;0;0
/link_jogo/8417;20230811;1;1;0;8;0;0
/link_jogo/8418;20230811;1;1;0;1;0;0
/link_jogo/8419;20230802;1;1;0;1;0;0
/link_jogo/8419;20230809;1;1;0;1;0;0
/link_jogo/8419;20230811;1;1;0;1;0;0
/link_jogo/8420;20230811;1;1;0;3;0;0
/link_jogo/8421;20230802;1;1;0;0;0;0
/link_jogo/8421;20230803;1;1;0;4;0;0
/link_jogo/8421;20230807;1;1;0;16;0;0
/link_jogo/8421;20230809;1;1;0;0;0;0
/link_jogo/8421;20230811;1;1;0;2;0;0
/link_jogo/8422;20230811;1;1;0;1;0;0
/link_jogo/8423;20230802;1;1;0;0;0;0
/link_jogo/8423;20230809;1;1;0;3;0;0
/link_jogo/8423;20230811;1;1;0;1;0;0
/link_jogo/8424;20230811;1;1;0;1;0;0
/link_jogo/8425;20230811;1;1;0;1;0;0
/link_jogo/8426;20230811;1;1;0;1;0;0
/link_jogo/8427;20230811;1;1;0;1;0;0
/link_jogo/8428;20230811;1;1;0;1;0;0
/link_jogo/8429;20230811;1;1;0;1;0;0
/link_jogo/8430;20230811;1;1;0;1;0;0
/link_jogo/8431;20230811;1;1;0;1;0;0
/link_jogo/8432;20230808;1;1;0;13;0;0
/link_jogo/8432;20230811;1;1;0;1;0;0
/link_jogo/8433;20230808;1;1;0;2;0;0
/link_jogo/8433;20230811;1;1;0;1;0;0
/link_jogo/8435;20230811;1;1;0;2;0;0
/link_jogo/8437;20230811;1;1;0;4;0;0
/link_jogo/8438;20230811;1;1;0;3;0;0
/link_jogo/8439;20230802;1;1;0;0;0;0
/link_jogo/8439;20230809;1;1;0;1;0;0
/link_jogo/8440;20230808;1;1;0;6;0;0
/link_jogo/8441;20230804;1;1;0;18;0;0
/link_jogo/8441;20230811;1;1;0;1;0;0
/link_jogo/8442;20230811;1;1;0;1;0;0
/link_jogo/8443;20230809;1;1;0;1;0;0
/link_jogo/8443;20230811;1;1;0;1;0;0
/link_jogo/8444;20230802;1;1;0;0;0;0
/link_jogo/8444;20230803;1;1;0;20;0;0
/link_jogo/8444;20230809;1;1;0;1;0;0
/link_jogo/8446;20230802;1;1;0;0;0;0
/link_jogo/8446;20230807;1;1;0;8;0;0
/link_jogo/8446;20230808;1;1;0;1;0;0
/link_jogo/8446;20230809;1;1;0;19;0;0
/link_jogo/8446;20230811;1;1;0;1;0;0
/link_jogo/8448;20230811;1;1;0;1;0;0
/link_jogo/8449;20230802;1;1;0;0;0;0
/link_jogo/8449;20230808;1;1;0;0;0;0
/link_jogo/8449;20230809;1;1;0;0;0;0
/link_jogo/8449;20230811;1;1;0;3;0;0
/link_jogo/8450;20230811;1;1;0;1;0;0
/link_jogo/8451;20230811;1;1;0;1;0;0
/link_jogo/8452;20230811;1;1;0;1;0;0
/link_jogo/8453;20230811;1;1;0;1;0;0
/link_jogo/8454;20230811;1;1;0;1;0;0
/link_jogo/8455;20230811;1;1;0;1;0;0
/link_jogo/8456;20230811;1;1;0;1;0;0
